floor,normalization,aggregation,weights,components,repeat,spearman_vs_baseline,top20_overlap
0.05,percentile,geometric,dirichlet,HEV,36,0.6712973676580093,2
0.05,percentile,geometric,dirichlet,HEV,37,0.6187385887057053,1
0.05,percentile,geometric,dirichlet,HEV,38,0.7587266398130073,4
0.05,percentile,geometric,dirichlet,HEV,39,0.37638104921149124,2
0.05,percentile,additive,equal,HEVD,0,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,1,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,2,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,3,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,4,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,5,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,6,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,7,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,8,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,9,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,10,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,11,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,12,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,13,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,14,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,15,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,16,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,17,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,18,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,19,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,20,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,21,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,22,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,23,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,24,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,25,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,26,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,27,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,28,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,29,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,30,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,31,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,32,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,33,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,34,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,35,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,36,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,37,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,38,0.8379391838359783,10
0.05,percentile,additive,equal,HEVD,39,0.8379391838359783,10
0.05,percentile,additive,equal,HEV,0,0.794145900188291,2
0.05,percentile,additive,equal,HEV,1,0.794145900188291,2
0.05,percentile,additive,equal,HEV,2,0.794145900188291,2
0.05,percentile,additive,equal,HEV,3,0.794145900188291,2
0.05,percentile,additive,equal,HEV,4,0.794145900188291,2
0.05,percentile,additive,equal,HEV,5,0.794145900188291,2
0.05,percentile,additive,equal,HEV,6,0.794145900188291,2
0.05,percentile,additive,equal,HEV,7,0.794145900188291,2
0.05,percentile,additive,equal,HEV,8,0.794145900188291,2
0.05,percentile,additive,equal,HEV,9,0.794145900188291,2
0.05,percentile,additive,equal,HEV,10,0.794145900188291,2
0.05,percentile,additive,equal,HEV,11,0.794145900188291,2
0.05,percentile,additive,equal,HEV,12,0.794145900188291,2
0.05,percentile,additive,equal,HEV,13,0.794145900188291,2
0.05,percentile,additive,equal,HEV,14,0.794145900188291,2
0.05,percentile,additive,equal,HEV,15,0.794145900188291,2
0.05,percentile,additive,equal,HEV,16,0.794145900188291,2
0.05,percentile,additive,equal,HEV,17,0.794145900188291,2
0.05,percentile,additive,equal,HEV,18,0.794145900188291,2
0.05,percentile,additive,equal,HEV,19,0.794145900188291,2
0.05,percentile,additive,equal,HEV,20,0.794145900188291,2
0.05,percentile,additive,equal,HEV,21,0.794145900188291,2
0.05,percentile,additive,equal,HEV,22,0.794145900188291,2
0.05,percentile,additive,equal,HEV,23,0.794145900188291,2
0.05,percentile,additive,equal,HEV,24,0.794145900188291,2
0.05,percentile,additive,equal,HEV,25,0.794145900188291,2
0.05,percentile,additive,equal,HEV,26,0.794145900188291,2
0.05,percentile,additive,equal,HEV,27,0.794145900188291,2
0.05,percentile,additive,equal,HEV,28,0.794145900188291,2
0.05,percentile,additive,equal,HEV,29,0.794145900188291,2
0.05,percentile,additive,equal,HEV,30,0.794145900188291,2
0.05,percentile,additive,equal,HEV,31,0.794145900188291,2
0.05,percentile,additive,equal,HEV,32,0.794145900188291,2
0.05,percentile,additive,equal,HEV,33,0.794145900188291,2
0.05,percentile,additive,equal,HEV,34,0.794145900188291,2
0.05,percentile,additive,equal,HEV,35,0.794145900188291,2
0.05,percentile,additive,equal,HEV,36,0.794145900188291,2
0.05,percentile,additive,equal,HEV,37,0.794145900188291,2
0.05,percentile,additive,equal,HEV,38,0.794145900188291,2
0.05,percentile,additive,equal,HEV,39,0.794145900188291,2
0.05,percentile,additive,entropy,HEVD,0,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,1,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,2,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,3,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,4,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,5,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,6,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,7,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,8,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,9,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,10,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,11,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,12,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,13,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,14,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,15,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,16,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,17,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,18,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,19,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,20,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,21,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,22,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,23,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,24,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,25,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,26,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,27,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,28,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,29,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,30,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,31,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,32,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,33,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,34,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,35,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,36,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,37,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,38,0.8318651317026698,10
0.05,percentile,additive,entropy,HEVD,39,0.8318651317026698,10
0.05,percentile,additive,entropy,HEV,0,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,1,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,2,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,3,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,4,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,5,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,6,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,7,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,8,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,9,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,10,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,11,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,12,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,13,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,14,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,15,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,16,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,17,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,18,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,19,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,20,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,21,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,22,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,23,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,24,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,25,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,26,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,27,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,28,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,29,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,30,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,31,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,32,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,33,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,34,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,35,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,36,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,37,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,38,0.7907855201336889,2
0.05,percentile,additive,entropy,HEV,39,0.7907855201336889,2
0.05,percentile,additive,dirichlet,HEVD,0,0.4571937526460091,3
0.05,percentile,additive,dirichlet,HEVD,1,0.8595515636624078,7
0.05,percentile,additive,dirichlet,HEVD,2,0.7807589569969738,9
0.05,percentile,additive,dirichlet,HEVD,3,0.7189102081134409,3
0.05,percentile,additive,dirichlet,HEVD,4,0.6183744114425087,6
0.05,percentile,additive,dirichlet,HEVD,5,0.7608878080381347,9
0.05,percentile,additive,dirichlet,HEVD,6,0.7166214715469282,7
0.05,percentile,additive,dirichlet,HEVD,7,0.7034746794652987,4
0.05,percentile,additive,dirichlet,HEVD,8,0.7221618053329333,9
0.05,percentile,additive,dirichlet,HEVD,9,0.8793109112321169,13
0.05,percentile,additive,dirichlet,HEVD,10,0.835336687780559,2
0.05,percentile,additive,dirichlet,HEVD,11,0.6882712165245989,3
0.05,percentile,additive,dirichlet,HEVD,12,0.43953576059383015,3
0.05,percentile,additive,dirichlet,HEVD,13,0.42577596748369756,2
0.05,percentile,additive,dirichlet,HEVD,14,0.9101077462353658,12
0.05,percentile,additive,dirichlet,HEVD,15,0.8151968062977888,5
0.05,percentile,additive,dirichlet,HEVD,16,0.6515471997407941,3
0.05,percentile,additive,dirichlet,HEVD,17,0.6152985511739695,1
0.05,percentile,additive,dirichlet,HEVD,18,0.6910394080662235,7
0.05,percentile,additive,dirichlet,HEVD,19,0.8850473541906926,10
0.05,percentile,additive,dirichlet,HEVD,20,0.4144847430911731,3
0.05,percentile,additive,dirichlet,HEVD,21,0.9006998870387176,11
0.05,percentile,additive,dirichlet,HEVD,22,0.737503231758825,3
0.05,percentile,additive,dirichlet,HEVD,23,0.8882734182156616,10
0.05,percentile,additive,dirichlet,HEVD,24,0.9259555842081304,14
0.05,percentile,additive,dirichlet,HEVD,25,0.9328600591685784,11
0.05,percentile,additive,dirichlet,HEVD,26,0.7662047845083569,7
0.05,percentile,additive,dirichlet,HEVD,27,0.744491186846636,0
0.05,percentile,additive,dirichlet,HEVD,28,0.935890046851018,11
0.05,percentile,additive,dirichlet,HEVD,29,0.8601136331706124,7
0.05,percentile,additive,dirichlet,HEVD,30,0.9281514838707803,12
0.05,percentile,additive,dirichlet,HEVD,31,0.8139475627526621,7
0.05,percentile,additive,dirichlet,HEVD,32,0.6337547182320609,3
0.05,percentile,additive,dirichlet,HEVD,33,0.8366769293403904,1
0.05,percentile,additive,dirichlet,HEVD,34,0.7843592163298694,2
0.05,percentile,additive,dirichlet,HEVD,35,0.7829292507191536,2
0.05,percentile,additive,dirichlet,HEVD,36,0.16859531347493673,2
0.05,percentile,additive,dirichlet,HEVD,37,0.9117684492873462,6
0.05,percentile,additive,dirichlet,HEVD,38,0.7755081277032378,3
0.05,percentile,additive,dirichlet,HEVD,39,0.21829102820275723,1
0.05,percentile,additive,dirichlet,HEV,0,0.5755724046082107,3
0.05,percentile,additive,dirichlet,HEV,1,0.6375783339879428,2
0.05,percentile,additive,dirichlet,HEV,2,0.3541816756107264,2
0.05,percentile,additive,dirichlet,HEV,3,0.7983093056497381,2
0.05,percentile,additive,dirichlet,HEV,4,0.7752898348818535,2
0.05,percentile,additive,dirichlet,HEV,5,0.5667047153044917,2
0.05,percentile,additive,dirichlet,HEV,6,0.8124947900613845,7
0.05,percentile,additive,dirichlet,HEV,7,0.8331208813143951,4
0.05,percentile,additive,dirichlet,HEV,8,0.6297125428217121,1
0.05,percentile,additive,dirichlet,HEV,9,0.7439882119552695,2
0.05,percentile,additive,dirichlet,HEV,10,0.6695448823884336,2
0.05,percentile,additive,dirichlet,HEV,11,0.7558872793530096,2
0.05,percentile,additive,dirichlet,HEV,12,0.7373127226567247,2
0.05,percentile,additive,dirichlet,HEV,13,0.1043045261974776,2
0.05,percentile,additive,dirichlet,HEV,14,0.8376782293382584,3
0.05,percentile,additive,dirichlet,HEV,15,0.8101912759982477,4
0.05,percentile,additive,dirichlet,HEV,16,0.6314788243482672,3
0.05,percentile,additive,dirichlet,HEV,17,0.21706650787118256,3
0.05,percentile,additive,dirichlet,HEV,18,0.7775102843521505,3
0.05,percentile,additive,dirichlet,HEV,19,0.8198897433077107,7
0.05,percentile,additive,dirichlet,HEV,20,0.5457853998985784,3
0.05,percentile,additive,dirichlet,HEV,21,0.8361962770463257,4
0.05,percentile,additive,dirichlet,HEV,22,0.7207633455658006,3
0.05,percentile,additive,dirichlet,HEV,23,0.8336199965456264,3
0.05,percentile,additive,dirichlet,HEV,24,0.7115214198742237,4
0.05,percentile,additive,dirichlet,HEV,25,0.7918786493170185,2
0.05,percentile,additive,dirichlet,HEV,26,0.660781552191658,3
0.05,percentile,additive,dirichlet,HEV,27,0.8089493087882073,8
0.05,percentile,additive,dirichlet,HEV,28,0.8047858657260182,2
0.05,percentile,additive,dirichlet,HEV,29,0.8156246254380289,7
0.05,percentile,additive,dirichlet,HEV,30,0.6895119482740724,3
0.05,percentile,additive,dirichlet,HEV,31,0.7061791779805623,2
0.05,percentile,additive,dirichlet,HEV,32,0.7673604232091845,6
0.05,percentile,additive,dirichlet,HEV,33,0.8129702835523777,3
0.05,percentile,additive,dirichlet,HEV,34,0.731792453473155,1
0.05,percentile,additive,dirichlet,HEV,35,0.07617825784451826,2
0.05,percentile,additive,dirichlet,HEV,36,0.5941566649493117,1
0.05,percentile,additive,dirichlet,HEV,37,0.7960552568867412,4
0.05,percentile,additive,dirichlet,HEV,38,0.8046832895558972,2
0.05,percentile,additive,dirichlet,HEV,39,0.6380384746033468,2
0.1,minmax,geometric,equal,HEVD,0,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,1,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,2,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,3,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,4,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,5,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,6,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,7,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,8,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,9,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,10,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,11,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,12,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,13,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,14,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,15,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,16,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,17,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,18,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,19,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,20,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,21,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,22,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,23,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,24,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,25,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,26,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,27,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,28,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,29,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,30,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,31,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,32,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,33,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,34,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,35,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,36,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,37,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,38,0.9927757765526135,18
0.1,minmax,geometric,equal,HEVD,39,0.9927757765526135,18
0.1,minmax,geometric,equal,HEV,0,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,1,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,2,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,3,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,4,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,5,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,6,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,7,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,8,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,9,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,10,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,11,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,12,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,13,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,14,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,15,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,16,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,17,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,18,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,19,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,20,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,21,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,22,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,23,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,24,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,25,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,26,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,27,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,28,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,29,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,30,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,31,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,32,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,33,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,34,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,35,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,36,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,37,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,38,0.8863321999661727,8
0.1,minmax,geometric,equal,HEV,39,0.8863321999661727,8
0.1,minmax,geometric,entropy,HEVD,0,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,1,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,2,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,3,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,4,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,5,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,6,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,7,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,8,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,9,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,10,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,11,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,12,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,13,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,14,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,15,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,16,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,17,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,18,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,19,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,20,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,21,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,22,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,23,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,24,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,25,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,26,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,27,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,28,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,29,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,30,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,31,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,32,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,33,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,34,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,35,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,36,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,37,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,38,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEVD,39,0.8886119694448205,12
0.1,minmax,geometric,entropy,HEV,0,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,1,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,2,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,3,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,4,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,5,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,6,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,7,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,8,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,9,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,10,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,11,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,12,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,13,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,14,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,15,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,16,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,17,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,18,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,19,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,20,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,21,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,22,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,23,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,24,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,25,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,26,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,27,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,28,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,29,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,30,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,31,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,32,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,33,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,34,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,35,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,36,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,37,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,38,0.8004389550235794,7
0.1,minmax,geometric,entropy,HEV,39,0.8004389550235794,7
0.1,minmax,geometric,dirichlet,HEVD,0,0.7872663968293019,13
0.1,minmax,geometric,dirichlet,HEVD,1,0.6584640415800369,3
0.1,minmax,geometric,dirichlet,HEVD,2,0.9370323564307553,14
0.1,minmax,geometric,dirichlet,HEVD,3,0.8910902912952829,7
0.1,minmax,geometric,dirichlet,HEVD,4,0.4059196231331069,0
0.1,minmax,geometric,dirichlet,HEVD,5,0.8375891438062499,0
0.1,minmax,geometric,dirichlet,HEVD,6,0.3051661186935994,4
0.1,minmax,geometric,dirichlet,HEVD,7,0.9582344070569472,10
0.1,minmax,geometric,dirichlet,HEVD,8,0.9602544149758468,13
0.1,minmax,geometric,dirichlet,HEVD,9,0.839192158836319,5
0.1,minmax,geometric,dirichlet,HEVD,10,0.8790149024814446,12
0.1,minmax,geometric,dirichlet,HEVD,11,0.5606677545670622,5
0.1,minmax,geometric,dirichlet,HEVD,12,0.5029021477190799,4
0.1,minmax,geometric,dirichlet,HEVD,13,0.7455538685794496,14
0.1,minmax,geometric,dirichlet,HEVD,14,0.9065725741150199,5
0.1,minmax,geometric,dirichlet,HEVD,15,0.7971174729754267,4
0.1,minmax,geometric,dirichlet,HEVD,16,0.7353678088634035,12
0.1,minmax,geometric,dirichlet,HEVD,17,0.9631491393733606,14
0.1,minmax,geometric,dirichlet,HEVD,18,0.9868826020161628,15
