score,unit,stratum,test_event,role,auc,ci_lo,ci_hi,n_units,n_pos_cells,n_clusters,included,reason,y,se,run_id
rf_F1_wf,cell_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
slope_neg,object,AGRI,2024-07-24,holdout,0.8680874929893438,0.8680874929893438,0.8680874929893438,1,0,0,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
relelev_neg,object,AGRI,2024-07-24,holdout,0.6598990465507572,0.6598990465507572,0.6598990465507572,1,0,0,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
twi,object,AGRI,2024-07-24,holdout,0.9762759394279305,0.9762759394279305,0.9762759394279305,1,0,0,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
impervious,object,AGRI,2024-07-24,holdout,0.983510936623668,0.983510936623668,0.983510936623668,1,0,0,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
hand_neg,object,AGRI,2024-07-24,holdout,0.6246214245653393,0.6246214245653393,0.6246214245653393,1,0,0,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,AGRI,2024-07-24,holdout,0.8258553000560852,0.8258553000560852,0.8258553000560852,1,0,0,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
L1,object,AGRI,2024-07-24,holdout,0.8049355019629837,0.8049355019629837,0.8049355019629837,1,0,0,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,AGRI,2024-07-24,holdout,0.9628715647784633,0.9628715647784633,0.9628715647784633,1,0,0,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,AGRI,2024-07-24,holdout,0.997195737521032,0.997195737521032,0.997195737521032,1,0,0,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,AGRI,2024-07-24,holdout,0.99472798653954,0.99472798653954,0.99472798653954,1,0,0,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
twi,cell_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
L1,cell_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,UNIVERSE,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
slope_neg,object,UNIVERSE,2024-07-24,holdout,0.8352262965837868,0.5985368382541958,0.973813249869588,3,0,0,True,,1.6231296639119608,0.8205746932823104,m2_20260926T165115Z_1ffdde7
relelev_neg,object,UNIVERSE,2024-07-24,holdout,0.4159136503857164,0.228417224645455,0.618384759375544,3,0,0,True,,-0.33957116329953985,0.4336732857801848,m2_20260926T165115Z_1ffdde7
twi,object,UNIVERSE,2024-07-24,holdout,0.6610730246707527,0.5835260950791997,0.7511737089201876,3,0,0,True,,0.6680796376344013,0.19582414313701313,m2_20260926T165115Z_1ffdde7
impervious,object,UNIVERSE,2024-07-24,holdout,0.679001849020694,0.5279603547209181,0.8841418883672404,3,0,0,True,,0.7491884877833563,0.48987968310460933,m2_20260926T165115Z_1ffdde7
hand_neg,object,UNIVERSE,2024-07-24,holdout,0.7799571307128136,0.6561989873392754,0.8524778299426187,3,0,0,True,,1.2654165697828066,0.2825989923279274,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,UNIVERSE,2024-07-24,holdout,0.8670887647442456,0.7931807438936654,0.94037558685446,3,0,0,True,,1.87545985170474,0.36072305241991515,m2_20260926T165115Z_1ffdde7
L1,object,UNIVERSE,2024-07-24,holdout,0.5227504099610653,0.2720858179494335,0.6766823161189358,3,0,0,True,,0.09106451894913892,0.4394550559131988,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,UNIVERSE,2024-07-24,holdout,0.6567112596587535,0.4452171782306069,0.8508425266715793,3,0,0,True,,0.6486725372491648,0.5003252577617511,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,UNIVERSE,2024-07-24,holdout,0.8761108716952258,0.7892013909173102,0.9708920187793428,3,0,0,True,,1.9561056097287026,0.5579399799216147,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,UNIVERSE,2024-07-24,holdout,0.8068047256620009,0.7062549011550384,0.8629334020698792,3,0,0,True,,1.429380201822411,0.24556745936770086,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,ALL,2024-09-20,holdout,0.9225589273389702,0.8555,0.9438,1254,1254,52,True,,2.4776339573651773,0.26597196296378495,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,ALL,2024-09-20,holdout,0.8306,0.7857,0.8669,52,1254,52,True,,1.5898855489786992,0.14659064434445004,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,ALL,2024-09-20,holdout,0.4612044683081627,0.4193,0.5822,1254,1254,52,True,,-0.15549467464084332,0.16772216366634696,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,ALL,2024-09-20,holdout,0.5762,0.5304,0.6317,52,1254,52,True,,0.3071931768162296,0.10657507163171336,m2_20260926T165115Z_1ffdde7
twi,cell_gate,ALL,2024-09-20,holdout,0.8906552628546007,0.8484,0.904,1254,1254,52,True,,2.0974518247892693,0.13275101571935277,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,ALL,2024-09-20,holdout,0.8223,0.7827,0.8541,52,1254,52,True,,1.5320085568162443,0.12389417298117407,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,ALL,2024-09-20,holdout,0.4227358972476003,0.4083,0.4594,1254,1254,52,True,,-0.31155225119679986,0.053123223031732496,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,ALL,2024-09-20,holdout,0.4677,0.4232,0.5143,52,1254,52,True,,-0.1293801754468712,0.0935900638352581,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,ALL,2024-09-20,holdout,0.9237680164713172,0.8929,0.9359,1254,1254,52,True,,2.4946798697171717,0.142949732389755,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,ALL,2024-09-20,holdout,0.8829,0.8647,0.8993,52,1254,52,True,,2.0201836733038654,0.08535432157056383,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,ALL,2024-09-20,holdout,0.9224031127258684,0.8848,0.9356,1254,1254,52,True,,2.475455029605659,0.1626005692250031,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,ALL,2024-09-20,holdout,0.8799,0.8565,0.9003,52,1254,52,True,,1.9914835355655771,0.10562517598488,m2_20260926T165115Z_1ffdde7
L1,cell_gate,ALL,2024-09-20,holdout,0.4315530361645636,0.3811,0.5864,1254,1254,52,True,,-0.27551760330397024,0.2127551156097992,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,ALL,2024-09-20,holdout,0.5974,0.5362,0.6593,52,1254,52,True,,0.39464339257631853,0.13141122605699035,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,ALL,2024-09-20,holdout,0.7331409933012462,0.7169,0.7534,1254,1254,52,True,,1.010617580288202,0.0478816287613494,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,ALL,2024-09-20,holdout,0.7579,0.7274,0.7852,52,1254,52,True,,1.1412005868739707,0.08029741591170221,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,ALL,2024-09-20,holdout,0.8427513224372053,0.8199,0.8515,1254,1254,52,True,,1.67884343753607,0.05886445216847101,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,ALL,2024-09-20,holdout,0.8187,0.7917,0.8433,52,1254,52,True,,1.507564598621597,0.08872265920482589,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,ALL,2024-09-20,holdout,0.8459306181162206,0.8213,0.8566,1254,1254,52,True,,1.7030343118925841,0.06687702184907904,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,ALL,2024-09-20,holdout,0.8092,0.7714,0.8385,52,1254,52,True,,1.4448203462794045,0.10991940351604206,m2_20260926T165115Z_1ffdde7
slope_neg,object,ALL,2024-09-20,holdout,0.8189433457412396,0.7963193438642692,0.8388699425388694,183,1254,52,True,,1.509204917297407,0.07306177504220837,m2_20260926T165115Z_1ffdde7
relelev_neg,object,ALL,2024-09-20,holdout,0.6194379133162635,0.5945378882913176,0.6458970622450682,183,1254,52,True,,0.4871631401097124,0.05568864497134362,m2_20260926T165115Z_1ffdde7
twi,object,ALL,2024-09-20,holdout,0.8122472548540232,0.7905081196909389,0.8336744575678477,183,1254,52,True,,1.4646788830415418,0.07242609450945264,m2_20260926T165115Z_1ffdde7
impervious,object,ALL,2024-09-20,holdout,0.6037830418505046,0.5675513900169198,0.6389469155058918,183,1254,52,True,,0.4212529958308352,0.07625869176389895,m2_20260926T165115Z_1ffdde7
hand_neg,object,ALL,2024-09-20,holdout,0.8465279800845695,0.8318301095155625,0.8621591131573989,183,1254,52,True,,1.707624985146692,0.059870056821095675,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,ALL,2024-09-20,holdout,0.8550357083401541,0.8404285515376531,0.8698508390564866,183,1254,52,True,,1.7746557845275355,0.060771625758142746,m2_20260926T165115Z_1ffdde7
L1,object,ALL,2024-09-20,holdout,0.7072260306270862,0.6769982023933608,0.7390493109536423,183,1254,52,True,,0.8819494429392585,0.07679285435162614,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,ALL,2024-09-20,holdout,0.8081844941834656,0.7911161055970337,0.8259629284877674,183,1254,52,True,,1.4382563639873038,0.057556003697709496,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,ALL,2024-09-20,holdout,0.8394428837685657,0.823560111133783,0.8555444567899652,183,1254,52,True,,1.6540886945561322,0.06074345311049649,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,ALL,2024-09-20,holdout,0.8318238028175527,0.8131717956649187,0.8503838137620967,183,1254,52,True,,1.598608420376902,0.06807819990747326,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,FLAT,2024-09-20,holdout,0.7707035169105423,0.5974,0.8231,1216,1216,47,True,,1.2122879038902008,0.29154864968213523,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,FLAT,2024-09-20,holdout,0.5704,0.4971,0.6355,47,1216,47,True,,0.28348332590543135,0.14476941253368494,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,FLAT,2024-09-20,holdout,0.2944276606598456,0.2284,0.4959,1216,1216,47,True,,-0.8739759638219512,0.30637487350004894,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,FLAT,2024-09-20,holdout,0.5003,0.4215,0.5841,47,1216,47,True,,0.001200000143999902,0.16741280162941882,m2_20260926T165115Z_1ffdde7
twi,cell_gate,FLAT,2024-09-20,holdout,0.6897050553203503,0.6178,0.7095,1216,1216,47,True,,0.7987407705456566,0.10529177446254959,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,FLAT,2024-09-20,holdout,0.5911,0.5317,0.6461,47,1216,47,True,,0.36851458045972707,0.12116794049237775,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,FLAT,2024-09-20,holdout,0.2535296561547298,0.2431,0.2858,1216,1216,47,True,,-1.0798750862656374,0.056094779052805924,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,FLAT,2024-09-20,holdout,0.3101,0.2638,0.3656,47,1216,47,True,,-0.7996518334456597,0.12121925547335295,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,FLAT,2024-09-20,holdout,0.8044927942986899,0.726,0.8365,1216,1216,47,True,,1.4146147730939778,0.16785808995547852,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,FLAT,2024-09-20,holdout,0.6929,0.6425,0.7451,47,1216,47,True,,0.8137122611865588,0.12408791063996191,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,FLAT,2024-09-20,holdout,0.7747825862066876,0.6855,0.8128,1216,1216,47,True,,1.2355162368906396,0.1758050391116175,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,FLAT,2024-09-20,holdout,0.6793,0.6253,0.7326,47,1216,47,True,,0.750556749498147,0.12646874147016496,m2_20260926T165115Z_1ffdde7
L1,cell_gate,FLAT,2024-09-20,holdout,0.1874193459463651,0.1461,0.3261,1216,1216,47,True,,-1.4668665778902825,0.26522046609034583,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,FLAT,2024-09-20,holdout,0.3736,0.3032,0.4469,47,1216,47,True,,-0.5168034383219058,0.15788601616934508,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,FLAT,2024-09-20,holdout,0.3295163013580779,0.2961,0.3723,1216,1216,47,True,,-0.7103735644517527,0.08764872818373574,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,FLAT,2024-09-20,holdout,0.4169,0.3513,0.4826,47,1216,47,True,,-0.3355123133413591,0.13870195796322798,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,FLAT,2024-09-20,holdout,0.5103883935711828,0.4754,0.5345,1216,1216,47,True,,0.04155955504530662,0.06038354483085164,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,FLAT,2024-09-20,holdout,0.5025,0.4437,0.5605,47,1216,47,True,,0.010000083334583132,0.11973449200738998,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,FLAT,2024-09-20,holdout,0.4999681927675806,0.4482,0.5262,1216,1216,47,True,,-0.0001272289298492879,0.07980814437548997,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,FLAT,2024-09-20,holdout,0.4769,0.4124,0.5394,47,1216,47,True,,-0.09246582507238676,0.1306095722968371,m2_20260926T165115Z_1ffdde7
slope_neg,object,FLAT,2024-09-20,holdout,0.5433367776896189,0.5034232695752509,0.5852199910663389,163,1216,47,True,,0.17378315667906163,0.08432457414228271,m2_20260926T165115Z_1ffdde7
relelev_neg,object,FLAT,2024-09-20,holdout,0.5781106313327766,0.5370216150309506,0.6201742520200807,163,1216,47,True,,0.31502213393710776,0.08722862419978705,m2_20260926T165115Z_1ffdde7
twi,object,FLAT,2024-09-20,holdout,0.6018522474703076,0.5665428525023317,0.6398899758785235,163,1216,47,True,,0.4131888051839867,0.07835012812407308,m2_20260926T165115Z_1ffdde7
impervious,object,FLAT,2024-09-20,holdout,0.4439078781672166,0.4044661457892237,0.4867845410872917,163,1216,47,True,,-0.2253169079760885,0.08520974119714375,m2_20260926T165115Z_1ffdde7
hand_neg,object,FLAT,2024-09-20,holdout,0.6112243432478597,0.5763174940138158,0.6505613914107541,163,1216,47,True,,0.4524616062795966,0.08006102020257042,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,FLAT,2024-09-20,holdout,0.622565209905735,0.5870053867456558,0.6632947954823688,163,1216,47,True,,0.5004505654256981,0.08326997398365359,m2_20260926T165115Z_1ffdde7
L1,object,FLAT,2024-09-20,holdout,0.5074563001483847,0.4640647064722341,0.5532907299938902,163,1216,47,True,,0.02982741178743875,0.09131929332924325,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,FLAT,2024-09-20,holdout,0.5358558276089839,0.4983884661602569,0.578050036109971,163,1216,47,True,,0.14366992622431907,0.08194534562338096,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,FLAT,2024-09-20,holdout,0.571070251592712,0.5340880779670213,0.6099028710229654,163,1216,47,True,,0.28621908575772403,0.07916977166591328,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,FLAT,2024-09-20,holdout,0.576811977958499,0.536890954319304,0.6179658515334921,163,1216,47,True,,0.3096997751410222,0.0849736884238354,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,URBAN,2024-09-20,holdout,0.6659923014068145,0.5663,0.8357,21,21,11,True,,0.6901140686330942,0.34689534103985986,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,URBAN,2024-09-20,holdout,0.7085,0.5491,0.8514,11,21,11,True,,0.8881100533401881,0.39505545623993016,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,URBAN,2024-09-20,holdout,0.3483219626490249,0.1839,0.4828,21,21,11,True,,-0.6264234001343969,0.3625876848762956,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,URBAN,2024-09-20,holdout,0.3248,0.151,0.5213,11,21,11,True,,-0.7317993349942246,0.46226128621880014,m2_20260926T165115Z_1ffdde7
twi,cell_gate,URBAN,2024-09-20,holdout,0.5548918554397156,0.3826,0.6432,21,21,11,True,,0.22045596557105684,0.27240484535520476,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,URBAN,2024-09-20,holdout,0.5206,0.3617,0.6687,11,21,11,True,,0.08244667056018085,0.32406321827289725,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,URBAN,2024-09-20,holdout,0.330077182826821,0.0909,0.4256,21,21,11,True,,-0.7078359930330512,0.5109453627811977,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,URBAN,2024-09-20,holdout,0.2416,0.0848,0.4252,11,21,11,True,,-1.1439274848801522,0.5299547814339304,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,URBAN,2024-09-20,holdout,0.7316740010041644,0.602,0.8035,21,21,11,True,,1.0031324055002697,0.25370601748002275,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,URBAN,2024-09-20,holdout,0.7119,0.5746,0.8253,11,21,11,True,,0.9046298100193446,0.31940191390133904,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,URBAN,2024-09-20,holdout,0.7184844994437717,0.5445,0.7809,21,21,11,True,,0.9369566215845919,0.2786904853893455,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,URBAN,2024-09-20,holdout,0.6636,0.5229,0.7826,11,21,11,True,,0.6793786302174962,0.30337766810961425,m2_20260926T165115Z_1ffdde7
L1,cell_gate,URBAN,2024-09-20,holdout,0.4736603758724908,0.0825,0.6284,21,21,11,True,,-0.10545611934321342,0.748537526499102,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,URBAN,2024-09-20,holdout,0.274,0.0809,0.5118,11,21,11,True,,-0.9744219084367258,0.631998825388574,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,URBAN,2024-09-20,holdout,0.4089163885525266,0.1129,0.527,21,21,11,True,,-0.3684467757525077,0.5534694569730796,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,URBAN,2024-09-20,holdout,0.2987,0.1129,0.524,11,21,11,True,,-0.8534960303208006,0.5504001837479825,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,URBAN,2024-09-20,holdout,0.5804660503854219,0.2985,0.6868,21,21,11,True,,0.3246868646340838,0.41828629111297405,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,URBAN,2024-09-20,holdout,0.4631,0.2849,0.6514,11,21,11,True,,-0.14786884394181754,0.3942630893978849,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,URBAN,2024-09-20,holdout,0.4992124201344792,0.3535,0.6142,21,21,11,True,,-0.003150322067535849,0.27263032097530315,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,URBAN,2024-09-20,holdout,0.479,0.34,0.6459,11,21,11,True,,-0.08404944434245176,0.32254662874010437,m2_20260926T165115Z_1ffdde7
slope_neg,object,URBAN,2024-09-20,holdout,0.5555325075449611,0.4819254423380769,0.6212852841794831,68,21,11,True,,0.22305020735529768,0.1447314670757406,m2_20260926T165115Z_1ffdde7
relelev_neg,object,URBAN,2024-09-20,holdout,0.5160608211028396,0.4502777243288952,0.5867502631727415,68,21,11,True,,0.0642653935050369,0.14033314579497944,m2_20260926T165115Z_1ffdde7
twi,object,URBAN,2024-09-20,holdout,0.5477427438010082,0.4718117750807668,0.6183120600347183,68,21,11,True,,0.19155456229530332,0.15185546899845587,m2_20260926T165115Z_1ffdde7
impervious,object,URBAN,2024-09-20,holdout,0.4704759968346027,0.400672592876132,0.5437606973552388,68,21,11,True,,-0.11823355433909721,0.14749128627496788,m2_20260926T165115Z_1ffdde7
hand_neg,object,URBAN,2024-09-20,holdout,0.573657612228069,0.5131958847156352,0.6337306778148104,68,21,11,True,,0.29678997335202306,0.1263950141229131,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,URBAN,2024-09-20,holdout,0.6308962214880426,0.5640651973823793,0.6894685794765276,68,21,11,True,,0.5360635351975565,0.13774714605720512,m2_20260926T165115Z_1ffdde7
L1,object,URBAN,2024-09-20,holdout,0.5539215401755436,0.4710275600330133,0.6374905724353132,68,21,11,True,,0.2165281970486881,0.17360235669830407,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,URBAN,2024-09-20,holdout,0.5575024648564367,0.4726243035904901,0.6436277729516308,68,21,11,True,,0.23103203045621334,0.1787678774346834,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,URBAN,2024-09-20,holdout,0.5915001872876376,0.5143389171494241,0.6669547348939174,68,21,11,True,,0.37017054422658624,0.16252144761570478,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,URBAN,2024-09-20,holdout,0.5867351871641645,0.5099028847326001,0.6698668480349159,68,21,11,True,,0.3504850080549431,0.17040266559518805,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,AGRI,2024-09-20,holdout,0.7818269684220438,0.6294,0.8265,1112,1112,47,True,,1.2763449772670705,0.26311163246633645,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,AGRI,2024-09-20,holdout,0.566,0.4975,0.6265,47,1112,47,True,,0.26554954410277787,0.13450013807819017,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,AGRI,2024-09-20,holdout,0.3616586936437332,0.3105,0.5002,1112,1112,47,True,,-0.5681721714052352,0.20372384446898234,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,AGRI,2024-09-20,holdout,0.5348,0.4687,0.6011,47,1112,47,True,,0.139425424583279,0.13658783627792997,m2_20260926T165115Z_1ffdde7
twi,cell_gate,AGRI,2024-09-20,holdout,0.6847534846278112,0.6312,0.699,1112,1112,47,True,,0.7757039757893278,0.07785148146671776,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,AGRI,2024-09-20,holdout,0.5869,0.5268,0.6406,47,1112,47,True,,0.3511647531615699,0.1200701718942953,m2_20260926T165115Z_1ffdde7
