scenario_no,replicate,v1_auc,v1_capture,v1_object_auc,max_event_share,evaluable,v2_auc,v2_capture,v2_object_auc,n_events_used,v1_pass,v2_pass,v2_evaluable,v1_v2_flip,v1_minus_v2_auc
20,127,0.6413535378835317,0.5066666666666667,0.7719061501303666,1.0,True,,,,,False,False,False,False,
20,128,0.4480525757493614,0.30612244897959184,0.7595727364228965,1.0,True,,,,,False,False,False,False,
20,129,0.3547450471671275,0.21818181818181817,0.6841032025459695,1.0,True,,,,,False,False,False,False,
20,130,0.31189772506613983,0.10067114093959731,0.727052109666721,1.0,True,,,,,False,False,False,False,
20,131,0.5986275600773654,0.3333333333333333,0.7324305136711071,1.0,True,,,,,False,False,False,False,
20,132,0.5194789579158317,0.2625,0.6950090755170907,1.0,True,,,,,False,False,False,False,
20,133,0.2961121120633684,0.16176470588235295,0.6370455654383803,1.0,True,,,,,False,False,False,False,
20,134,0.5420694750550992,0.3055555555555556,0.7405069603226672,1.0,True,,,,,False,False,False,False,
20,135,0.7109008463167673,0.5348837209302325,0.8405636067062352,1.0,True,,,,,True,False,False,False,
20,136,0.556441754336892,0.29310344827586204,0.7028563685817552,1.0,True,,,,,False,False,False,False,
20,137,0.5977067688138852,0.36231884057971014,0.7104509281390399,1.0,True,,,,,False,False,False,False,
20,138,0.6316707190193952,0.31958762886597936,0.7545537977842027,1.0,True,,,,,False,False,False,False,
20,139,0.43590449648112223,0.31343283582089554,0.6564516885626328,1.0,True,,,,,False,False,False,False,
20,140,0.16318799410222226,0.05533596837944664,0.6317559558148941,1.0,True,,,,,False,False,False,False,
20,141,0.3263848351073695,0.17424242424242425,0.6506099159998605,1.0,True,,,,,False,False,False,False,
20,142,0.5816012558869702,0.3076923076923077,0.6965226847276672,1.0,True,,,,,False,False,False,False,
20,143,0.70369700201286,0.358974358974359,0.8569729647873499,1.0,True,,,,,False,False,False,False,
20,144,0.3394362284086407,0.15384615384615385,0.6505328000066776,1.0,True,,,,,False,False,False,False,
20,145,0.26753466554489164,0.15789473684210525,0.6279121117281126,1.0,True,,,,,False,False,False,False,
20,146,0.5433093391975548,0.42424242424242425,0.7640677924738586,1.0,True,,,,,False,False,False,False,
20,147,0.6530328808980499,0.2602739726027397,0.7790060634120438,1.0,True,,,,,False,False,False,False,
20,148,0.49696904629243394,0.2711864406779661,0.7401542502801661,1.0,True,,,,,False,False,False,False,
20,149,0.3315074619649304,0.16071428571428573,0.5949852929597835,1.0,True,,,,,False,False,False,False,
20,150,0.39768719235814576,0.17054263565891473,0.67867315295566,1.0,True,,,,,False,False,False,False,
20,151,0.4427360330974789,0.1038961038961039,0.64994661806878,1.0,True,,,,,False,False,False,False,
20,152,0.4419713774529646,0.25210084033613445,0.7109222253388505,1.0,True,,,,,False,False,False,False,
20,153,0.45539519933208095,0.18666666666666668,0.67121337544051,1.0,True,,,,,False,False,False,False,
20,154,0.3940374532941472,0.1588235294117647,0.5618698469565744,1.0,True,,,,,False,False,False,False,
20,155,0.5562458909718554,0.3880597014925373,0.7188409489365103,1.0,True,,,,,False,False,False,False,
20,156,0.2799749694845242,0.10471204188481675,0.6193065492936713,1.0,True,,,,,False,False,False,False,
20,157,0.5743068769821399,0.4166666666666667,0.6894188383358075,1.0,True,,,,,False,False,False,False,
20,158,0.46371845179967974,0.23809523809523808,0.7159645416690968,1.0,True,,,,,False,False,False,False,
20,159,0.5990108057862591,0.34328358208955223,0.7936168823050446,1.0,True,,,,,False,False,False,False,
20,160,0.4807348574290723,0.24285714285714285,0.6812595059326757,1.0,True,,,,,False,False,False,False,
20,161,0.49346408245899803,0.2736842105263158,0.7481562729048108,1.0,True,,,,,False,False,False,False,
20,162,0.4700479786224817,0.29411764705882354,0.7546924818240829,1.0,True,,,,,False,False,False,False,
20,163,0.42156121669671476,0.15625,0.6927756360172592,1.0,True,,,,,False,False,False,False,
20,164,0.655206977525973,0.36065573770491804,0.7934990091346373,1.0,True,,,,,False,False,False,False,
20,165,0.6984724172358212,0.4146341463414634,0.7980876904637578,1.0,True,,,,,False,False,False,False,
20,166,0.5404966495473039,0.25892857142857145,0.7231613250369232,1.0,True,,,,,False,False,False,False,
20,167,0.2989183351017518,0.12994350282485875,0.5025542801171381,1.0,True,,,,,False,False,False,False,
20,168,0.49800377295809406,0.23684210526315788,0.7308299093434922,1.0,True,,,,,False,False,False,False,
20,169,0.5283086838960555,0.2465753424657534,0.7520457531407964,1.0,True,,,,,False,False,False,False,
20,170,0.2850244184825637,0.16981132075471697,0.6614847290108171,1.0,True,,,,,False,False,False,False,
20,171,0.6921000849133829,0.4406779661016949,0.759865190315232,1.0,True,,,,,False,False,False,False,
20,172,0.5063206599308894,0.234375,0.7628699523107443,1.0,True,,,,,False,False,False,False,
20,173,0.5702682119917784,0.3380281690140845,0.6881868341555987,1.0,True,,,,,False,False,False,False,
20,174,0.5588646616541354,0.3,0.6920289615009036,1.0,True,,,,,False,False,False,False,
20,175,0.5461882318793442,0.1506849315068493,0.6426139852804378,1.0,True,,,,,False,False,False,False,
20,176,0.48471523715811143,0.17045454545454544,0.6882444542001893,1.0,True,,,,,False,False,False,False,
20,177,0.49228998358786685,0.21839080459770116,0.6297060426052972,1.0,True,,,,,False,False,False,False,
20,178,0.5190127083267936,0.25316455696202533,0.7223287949962816,1.0,True,,,,,False,False,False,False,
20,179,0.579122989293425,0.3411764705882353,0.7193419964273328,1.0,True,,,,,False,False,False,False,
20,180,0.265885939189929,0.1411042944785276,0.6865024982701765,1.0,True,,,,,False,False,False,False,
20,181,0.5481803024346238,0.37254901960784315,0.7728831001802441,1.0,True,,,,,False,False,False,False,
20,182,0.4262150543984947,0.22772277227722773,0.6978578937102002,1.0,True,,,,,False,False,False,False,
20,183,0.3940268737178202,0.2403846153846154,0.7262132563663439,1.0,True,,,,,False,False,False,False,
20,184,0.31360662068965517,0.2,0.7245803752202222,1.0,True,,,,,False,False,False,False,
20,185,0.42477656276890075,0.30158730158730157,0.6873455664612782,1.0,True,,,,,False,False,False,False,
20,186,0.5012435578485719,0.25,0.6276416292298334,1.0,True,,,,,False,False,False,False,
20,187,0.5217215318696188,0.25274725274725274,0.7153628942758322,1.0,True,,,,,False,False,False,False,
20,188,0.31712218547836435,0.11009174311926606,0.6124921036372366,1.0,True,,,,,False,False,False,False,
20,189,0.48075792277771917,0.352112676056338,0.7960228924824099,1.0,True,,,,,False,False,False,False,
20,190,0.4293650576723337,0.10227272727272728,0.6160110561185016,1.0,True,,,,,False,False,False,False,
20,191,0.5465809003973788,0.3333333333333333,0.7802002052860837,1.0,True,,,,,False,False,False,False,
20,192,0.5362605875452071,0.2878787878787879,0.736863996143449,1.0,True,,,,,False,False,False,False,
20,193,0.5009986174157055,0.19696969696969696,0.6997938634212735,1.0,True,,,,,False,False,False,False,
20,194,0.5321067640394529,0.24242424242424243,0.7046720258984611,1.0,True,,,,,False,False,False,False,
20,195,0.6639095285514788,0.35294117647058826,0.766703771085239,1.0,True,,,,,False,False,False,False,
20,196,0.35102736398052775,0.1836734693877551,0.6054367967296574,1.0,True,,,,,False,False,False,False,
20,197,0.4136675181994256,0.1388888888888889,0.6576589486841635,1.0,True,,,,,False,False,False,False,
20,198,0.40839837423454833,0.25,0.6835934491678692,1.0,True,,,,,False,False,False,False,
20,199,0.6388267590197109,0.5098039215686274,0.8609049021473053,1.0,True,,,,,False,False,False,False,
21,0,0.4329722688374247,0.23234200743494424,0.6954310939039275,0.9999999999999998,True,,,,,False,False,False,False,
21,1,0.38588523857222523,0.2420749279538905,0.7125439019893172,1.0,True,,,,,False,False,False,False,
21,2,0.470398867970784,0.26032315978456017,0.6973901958607045,1.0,True,,,,,False,False,False,False,
21,3,0.47190293007278195,0.23636363636363636,0.6925897351856827,1.0000000000000002,True,,,,,False,False,False,False,
21,4,0.418233894847123,0.1826086956521739,0.6567986587307949,1.0,True,,,,,False,False,False,False,
21,5,0.48535926659683387,0.2591362126245847,0.7026493903869693,0.9999999999999998,True,,,,,False,False,False,False,
21,6,0.4704543468218197,0.23934426229508196,0.7248012274106057,0.9999999999999998,True,,,,,False,False,False,False,
21,7,0.4503569379425798,0.22148760330578512,0.6986629833572912,1.0,True,,,,,False,False,False,False,
21,8,0.4541049890540385,0.26545454545454544,0.7098940604107536,1.0,True,,,,,False,False,False,False,
21,9,0.5057948421802952,0.27807486631016043,0.7165412607512915,1.0,True,,,,,False,False,False,False,
21,10,0.45758013582773954,0.23848684210526316,0.675279511025509,1.0,True,,,,,False,False,False,False,
21,11,0.4040981167130428,0.23898305084745763,0.6830401367539457,1.0,True,,,,,False,False,False,False,
21,12,0.5149828624173644,0.2767676767676768,0.7092627173242252,1.0,True,,,,,False,False,False,False,
21,13,0.44226631726859433,0.24295774647887325,0.7005328935403905,1.0,True,,,,,False,False,False,False,
21,14,0.5128106286722607,0.2796296296296296,0.7353444095264706,1.0,True,,,,,False,False,False,False,
21,15,0.4879997364554051,0.29069767441860467,0.6885039705549246,1.0,True,,,,,False,False,False,False,
21,16,0.3751481555088742,0.1745152354570637,0.6704545400090888,1.0,True,,,,,False,False,False,False,
21,17,0.41729594948839893,0.2421602787456446,0.7104918402244043,1.0,True,,,,,False,False,False,False,
21,18,0.4589579543350938,0.24170616113744076,0.6749046593569267,1.0,True,,,,,False,False,False,False,
21,19,0.44317451084270953,0.23181049069373943,0.6886457128439797,1.0,True,,,,,False,False,False,False,
21,20,0.4840041835699796,0.23214285714285715,0.695902519817953,0.9999999999999998,True,,,,,False,False,False,False,
21,21,0.437276279123384,0.20801232665639446,0.6989022882852651,1.0,True,,,,,False,False,False,False,
21,22,0.4873905903123857,0.2523540489642185,0.6863817235846953,1.0000000000000002,True,,,,,False,False,False,False,
21,23,0.38025911010955943,0.1798063623789765,0.6363033736787991,1.0,True,,,,,False,False,False,False,
21,24,0.41090307153987116,0.19087837837837837,0.6732900591217279,1.0,True,,,,,False,False,False,False,
21,25,0.41508634572179715,0.19814241486068113,0.6726778589468841,1.0,True,,,,,False,False,False,False,
21,26,0.418447943068809,0.21651090342679127,0.6509218680097837,1.0,True,,,,,False,False,False,False,
21,27,0.42333967263869665,0.17983651226158037,0.6938333425452851,0.9999999999999999,True,,,,,False,False,False,False,
21,28,0.45402634501852523,0.24125230202578268,0.6869243166971134,1.0,True,,,,,False,False,False,False,
21,29,0.49895563462976933,0.2608695652173913,0.7170811085719354,0.9999999999999999,True,,,,,False,False,False,False,
21,30,0.4923667848101265,0.292,0.6870092218442605,1.0,True,,,,,False,False,False,False,
21,31,0.46505218517088553,0.2198443579766537,0.658837234902978,1.0,True,,,,,False,False,False,False,
21,32,0.411250749648411,0.21197411003236247,0.6877323761189735,1.0,True,,,,,False,False,False,False,
21,33,0.457278468922491,0.2566929133858268,0.6924625559526347,1.0,True,,,,,False,False,False,False,
21,34,0.5275198389569302,0.300990099009901,0.7284515078011066,1.0,True,,,,,False,False,False,False,
21,35,0.4620072155128511,0.23248407643312102,0.693728416442757,0.9999999999999998,True,,,,,False,False,False,False,
21,36,0.47699084823214644,0.25662251655629137,0.7074543450980317,1.0,True,,,,,False,False,False,False,
21,37,0.46315884722267936,0.27364864864864863,0.6664001494428526,0.9999999999999998,True,,,,,False,False,False,False,
21,38,0.46244289350083095,0.27177700348432055,0.7084733971645112,1.0,True,,,,,False,False,False,False,
21,39,0.5091756609343628,0.25547445255474455,0.6884635963926193,1.0,True,,,,,False,False,False,False,
21,40,0.5076909009341095,0.29225352112676056,0.7153402782328923,1.0,True,,,,,False,False,False,False,
21,41,0.39224374473370327,0.19316688567674112,0.645716372581064,1.0,True,,,,,False,False,False,False,
21,42,0.44399666848708813,0.24148606811145512,0.6987679177936619,1.0000000000000002,True,,,,,False,False,False,False,
21,43,0.558147977121927,0.31976744186046513,0.7265277361543889,1.0,True,,,,,False,False,False,False,
21,44,0.38840403069985197,0.20422535211267606,0.6768508035219625,1.0000000000000002,True,,,,,False,False,False,False,
21,45,0.5006687099214195,0.2695984703632887,0.6825118599413592,1.0,True,,,,,False,False,False,False,
21,46,0.27586694929770467,0.1398148148148148,0.6923777877000447,1.0000000000000002,True,,,,,False,False,False,False,
21,47,0.4177342312298485,0.19611021069692058,0.7040166810266918,0.9999999999999998,True,,,,,False,False,False,False,
21,48,0.4560175099578627,0.25041736227045075,0.6946502457016046,1.0,True,,,,,False,False,False,False,
21,49,0.31718538222348663,0.17783191230207065,0.6682873210447429,1.0,True,,,,,False,False,False,False,
21,50,0.402048964410173,0.22598870056497175,0.6733330324513264,1.0,True,,,,,False,False,False,False,
21,51,0.48306446501014194,0.26071428571428573,0.6726543825255124,1.0,True,,,,,False,False,False,False,
21,52,0.4239207118558053,0.2423728813559322,0.6795306323747144,1.0,True,,,,,False,False,False,False,
21,53,0.3870031925911776,0.2092130518234165,0.6893422800346981,1.0,True,,,,,False,False,False,False,
21,54,0.5376220082111148,0.2831858407079646,0.7053033840058247,0.9999999999999998,True,,,,,False,False,False,False,
21,55,0.3644510288099732,0.203757225433526,0.7134418353983892,0.9999999999999999,True,,,,,False,False,False,False,
21,56,0.5107091834327399,0.30343511450381677,0.7105456813017063,1.0,True,,,,,False,False,False,False,
21,57,0.43898873837427244,0.22010398613518198,0.6863860028028561,0.9999999999999998,True,,,,,False,False,False,False,
21,58,0.4561135643998425,0.2370617696160267,0.6917205028833822,1.0,True,,,,,False,False,False,False,
21,59,0.49391641854091445,0.2522851919561243,0.7159474876221043,1.0,True,,,,,False,False,False,False,
21,60,0.4778323122032828,0.23157894736842105,0.6946977617179289,1.0,True,,,,,False,False,False,False,
21,61,0.45666815189873416,0.238,0.7109957466742794,0.9999999999999999,True,,,,,False,False,False,False,
21,62,0.460501147725347,0.24696969696969698,0.690426305394864,1.0,True,,,,,False,False,False,False,
21,63,0.4919975992722017,0.2774451097804391,0.7024928443091806,1.0,True,,,,,False,False,False,False,
21,64,0.4530474438683966,0.2508650519031142,0.703067601528472,1.0000000000000002,True,,,,,False,False,False,False,
21,65,0.37339096748775535,0.20757363253856942,0.6691480461042503,0.9999999999999999,True,,,,,False,False,False,False,
21,66,0.5331947971549419,0.29606625258799174,0.7244862504205591,1.0,True,,,,,False,False,False,False,
21,67,0.4362651552674094,0.20768136557610242,0.6691183367226904,1.0,True,,,,,False,False,False,False,
21,68,0.4785447663987485,0.26221498371335505,0.6915056443040105,1.0,True,,,,,False,False,False,False,
21,69,0.4314242363061855,0.1926751592356688,0.673771616380018,1.0,True,,,,,False,False,False,False,
21,70,0.3405464401887147,0.16784869976359337,0.6756874198553919,1.0,True,,,,,False,False,False,False,
21,71,0.45262626315816795,0.24522760646108663,0.6884593288907485,1.0,True,,,,,False,False,False,False,
21,72,0.501859731135087,0.3018242122719735,0.7152912506822398,1.0,True,,,,,False,False,False,False,
21,73,0.4299834623727902,0.2039381153305204,0.6808618120942564,1.0,True,,,,,False,False,False,False,
21,74,0.49680903618791816,0.3027027027027027,0.7079865092996428,0.9999999999999998,True,,,,,False,False,False,False,
21,75,0.37036145765011114,0.18956043956043955,0.7050451511998268,1.0,True,,,,,False,False,False,False,
21,76,0.41511422885558585,0.2181208053691275,0.6935378441968753,1.0,True,,,,,False,False,False,False,
21,77,0.44985836591296324,0.21352313167259787,0.6663563898720003,1.0,True,,,,,False,False,False,False,
21,78,0.43751893448662305,0.24705882352941178,0.7087034666254746,1.0,True,,,,,False,False,False,False,
21,79,0.41792873198685077,0.18701298701298702,0.6733217594683544,1.0,True,,,,,False,False,False,False,
21,80,0.5331650180046433,0.30181086519114686,0.7053419037397362,0.9999999999999998,True,,,,,False,False,False,False,
21,81,0.37707501332863086,0.1971383147853736,0.7105759030845695,1.0000000000000002,True,,,,,False,False,False,False,
21,82,0.43635919307115667,0.22654867256637168,0.6803542775484195,1.0,True,,,,,False,False,False,False,
21,83,0.48069841567182225,0.23308270676691728,0.6862032651838668,1.0,True,,,,,False,False,False,False,
21,84,0.4036666570586791,0.2166172106824926,0.6887570681367611,1.0,True,,,,,False,False,False,False,
21,85,0.4876555570838918,0.29747899159663865,0.699703141903809,1.0,True,,,,,False,False,False,False,
21,86,0.45727075305887915,0.25181159420289856,0.7139473710602712,0.9999999999999998,True,,,,,False,False,False,False,
21,87,0.4708223593727231,0.20358306188925082,0.6967569222391203,1.0,True,,,,,False,False,False,False,
21,88,0.4667654918457792,0.25170068027210885,0.718300913762037,1.0,True,,,,,False,False,False,False,
21,89,0.347303673756048,0.18135376756066413,0.6488116442711643,0.9999999999999997,True,,,,,False,False,False,False,
21,90,0.40554237246363145,0.1936619718309859,0.6679190664402893,1.0,True,,,,,False,False,False,False,
21,91,0.4804309007398428,0.2756849315068493,0.6984844628225523,0.9999999999999998,True,,,,,False,False,False,False,
21,92,0.36349373684279346,0.19743589743589743,0.6798345160251853,1.0,True,,,,,False,False,False,False,
21,93,0.4827700210818871,0.26621160409556316,0.6901923967430784,1.0,True,,,,,False,False,False,False,
21,94,0.520805151423129,0.30785123966942146,0.7398800558901876,1.0000000000000002,True,,,,,False,False,False,False,
21,95,0.3552539505570182,0.18482252141982863,0.6668844943760965,1.0,True,,,,,False,False,False,False,
21,96,0.433837890625,0.1857638888888889,0.6690029439609719,1.0,True,,,,,False,False,False,False,
21,97,0.5440372279496283,0.3038229376257545,0.7253428845473402,1.0,True,,,,,False,False,False,False,
21,98,0.47661665576571416,0.25087719298245614,0.6689933006851555,1.0,True,,,,,False,False,False,False,
21,99,0.399191475135698,0.23370429252782193,0.7028683056569097,1.0000000000000002,True,,,,,False,False,False,False,
21,100,0.41783263388934816,0.20083102493074792,0.6962377583680859,1.0,True,,,,,False,False,False,False,
21,101,0.4667602040500698,0.23867595818815332,0.6560870929352137,1.0,True,,,,,False,False,False,False,
21,102,0.4691157518330571,0.2428842504743833,0.6816285496305639,1.0,True,,,,,False,False,False,False,
21,103,0.47673990126518956,0.26306306306306304,0.6917556647916383,1.0,True,,,,,False,False,False,False,
21,104,0.4360630638972355,0.26143790849673204,0.70188056839295,1.0,True,,,,,False,False,False,False,
21,105,0.5207489030772959,0.2662337662337662,0.7293520553527896,1.0,True,,,,,False,False,False,False,
21,106,0.43512845780840986,0.2234910277324633,0.6898187780777882,0.9999999999999998,True,,,,,False,False,False,False,
21,107,0.4867074239785056,0.2656716417910448,0.7012983993970872,1.0000000000000002,True,,,,,False,False,False,False,
21,108,0.49029739578466836,0.22631578947368422,0.7182034148560836,1.0,True,,,,,False,False,False,False,
21,109,0.49337777017650997,0.2553191489361702,0.6864981188987136,1.0,True,,,,,False,False,False,False,
21,110,0.4541791416814884,0.20684039087947884,0.6533944949364726,1.0,True,,,,,False,False,False,False,
21,111,0.41250026180360244,0.19117647058823528,0.6591331809721246,1.0,True,,,,,False,False,False,False,
21,112,0.4233315279062089,0.21800947867298578,0.7027789474908116,1.0,True,,,,,False,False,False,False,
21,113,0.4951732875359242,0.2530541012216405,0.7126176165604932,1.0,True,,,,,False,False,False,False,
21,114,0.47398160950831186,0.2360248447204969,0.6776810193388507,0.9999999999999999,True,,,,,False,False,False,False,
21,115,0.4991706424005688,0.2471264367816092,0.6984197103280494,1.0,True,,,,,False,False,False,False,
21,116,0.5336687296674846,0.3105022831050228,0.7448644288927472,0.9999999999999998,True,,,,,False,False,False,False,
21,117,0.4446443157617871,0.2701252236135957,0.7113825823836999,1.0,True,,,,,False,False,False,False,
21,118,0.5135530362620121,0.23934426229508196,0.6957644228639643,1.0,True,,,,,False,False,False,False,
21,119,0.4811355544669961,0.25549915397631134,0.684981836172349,1.0000000000000002,True,,,,,False,False,False,False,
21,120,0.42619097283412355,0.22565687789799072,0.6777190412682765,1.0,True,,,,,False,False,False,False,
21,121,0.4366234332479205,0.22719734660033167,0.7081827069109302,0.9999999999999998,True,,,,,False,False,False,False,
21,122,0.4388920380673165,0.22359154929577466,0.6888911373481247,1.0,True,,,,,False,False,False,False,
21,123,0.43367968023509235,0.19791666666666666,0.6837832374308924,1.0,True,,,,,False,False,False,False,
21,124,0.4615061508355617,0.2543720190779014,0.6866716606415215,1.0000000000000002,True,,,,,False,False,False,False,
21,125,0.4336412354964084,0.21554770318021202,0.6708903119981742,1.0,True,,,,,False,False,False,False,
21,126,0.5388284225811137,0.3271375464684015,0.7148879955540078,1.0,True,,,,,False,False,False,False,
21,127,0.35018156214886276,0.1636904761904762,0.6714491837174829,1.0,True,,,,,False,False,False,False,
21,128,0.4105380794122442,0.2062992125984252,0.6876631269469289,1.0,True,,,,,False,False,False,False,
21,129,0.4564385740549198,0.21928166351606806,0.7128607146106809,1.0,True,,,,,False,False,False,False,
21,130,0.5045338571483946,0.26286764705882354,0.7195505956105959,1.0,True,,,,,False,False,False,False,
21,131,0.4441799072122187,0.2184873949579832,0.6893971858659088,1.0,True,,,,,False,False,False,False,
21,132,0.4905967109718567,0.24295774647887325,0.7074516413039464,1.0,True,,,,,False,False,False,False,
21,133,0.45146400849323104,0.19576719576719576,0.7039523736756371,1.0,True,,,,,False,False,False,False,
21,134,0.46640380387503744,0.24036979969183359,0.6810112928713228,1.0,True,,,,,False,False,False,False,
21,135,0.5533063190460712,0.26609442060085836,0.7189913516800647,1.0,True,,,,,False,False,False,False,
21,136,0.527957097780723,0.2811918063314711,0.7153486050779233,1.0,True,,,,,False,False,False,False,
21,137,0.4887211375758491,0.26129666011787817,0.7101751887917164,1.0,True,,,,,False,False,False,False,
21,138,0.5208645435287682,0.31835205992509363,0.7054360796820306,1.0,True,,,,,False,False,False,False,
21,139,0.45671889530067555,0.25493421052631576,0.6677902199958345,0.9999999999999998,True,,,,,False,False,False,False,
21,140,0.4969690660614193,0.22482014388489208,0.6995006893707725,1.0,True,,,,,False,False,False,False,
21,141,0.3746797183362403,0.1889055472263868,0.6651951095475142,1.0,True,,,,,False,False,False,False,
21,142,0.4976812856235056,0.2529711375212224,0.6929005500337889,1.0,True,,,,,False,False,False,False,
21,143,0.4485433919615737,0.22814814814814816,0.7049652295743666,1.0,True,,,,,False,False,False,False,
21,144,0.46190685597453635,0.23507462686567165,0.6931491773681884,1.0,True,,,,,False,False,False,False,
21,145,0.5543619300408336,0.2936802973977695,0.7463830703205088,0.9999999999999998,True,,,,,False,False,False,False,
21,146,0.5587894048419895,0.3088235294117647,0.7563428259234324,0.9999999999999999,True,,,,,False,False,False,False,
21,147,0.4932161164471036,0.23793103448275862,0.6965492152743638,1.0,True,,,,,False,False,False,False,
21,148,0.49269042177370337,0.26953125,0.7156104610575182,1.0,True,,,,,False,False,False,False,
21,149,0.4419216705832554,0.2406576980568012,0.6997679684679192,1.0,True,,,,,False,False,False,False,
21,150,0.39789923013470396,0.2090032154340836,0.6847058964586245,1.0,True,,,,,False,False,False,False,
21,151,0.4583636972778163,0.27863247863247864,0.7109462520360655,1.0,True,,,,,False,False,False,False,
21,152,0.5697315752401899,0.33542976939203356,0.762288355030632,1.0,True,,,,,False,False,False,False,
21,153,0.40574169215267214,0.22986577181208054,0.6555044210432038,0.9999999999999998,True,,,,,False,False,False,False,
21,154,0.4396561424651169,0.2375776397515528,0.6625296278125776,1.0000000000000002,True,,,,,False,False,False,False,
21,155,0.4349236720747356,0.20446735395189003,0.6915047311370792,1.0,True,,,,,False,False,False,False,
21,156,0.4415343334040352,0.20607028753993611,0.6889132281166226,1.0,True,,,,,False,False,False,False,
21,157,0.3740621685912491,0.19137466307277629,0.6927344006305722,0.9999999999999999,True,,,,,False,False,False,False,
21,158,0.4399944026295731,0.203125,0.6558136879392903,1.0,True,,,,,False,False,False,False,
21,159,0.33592283184979815,0.16071428571428573,0.669699304722612,1.0,True,,,,,False,False,False,False,
21,160,0.35605783373284494,0.18421052631578946,0.6883563425390853,1.0,True,,,,,False,False,False,False,
21,161,0.5184380249848831,0.24509803921568626,0.6983419187559764,1.0,True,,,,,False,False,False,False,
21,162,0.43160547551662576,0.2427843803056027,0.6716480928070959,1.0,True,,,,,False,False,False,False,
21,163,0.4486452289920394,0.2440677966101695,0.6946489857044986,1.0,True,,,,,False,False,False,False,
21,164,0.5119887643267265,0.291220556745182,0.725120571082507,1.0,True,,,,,False,False,False,False,
21,165,0.5007113038597808,0.2593283582089552,0.6841707151005406,1.0,True,,,,,False,False,False,False,
21,166,0.5112194531547299,0.25354609929078015,0.6886649964005523,1.0,True,,,,,False,False,False,False,
21,167,0.5033730485155347,0.301255230125523,0.7287773571915983,1.0000000000000002,True,,,,,False,False,False,False,
21,168,0.47289908628334126,0.23140495867768596,0.6836210881734945,1.0,True,,,,,False,False,False,False,
21,169,0.4518538049426468,0.27411167512690354,0.724501747123146,1.0,True,,,,,False,False,False,False,
21,170,0.43676325681370065,0.24210526315789474,0.6808456889071054,1.0,True,,,,,False,False,False,False,
21,171,0.550444210349875,0.29713114754098363,0.7361295468590001,1.0,True,,,,,False,False,False,False,
21,172,0.3892969465267572,0.21106259097525473,0.6515609377518782,1.0,True,,,,,False,False,False,False,
21,173,0.4773752855815095,0.21968365553602812,0.7033289610250428,1.0,True,,,,,False,False,False,False,
21,174,0.45089056480771594,0.2558139534883721,0.7077015530052058,1.0,True,,,,,False,False,False,False,
21,175,0.4816040080504201,0.2729044834307992,0.6824680890223621,1.0,True,,,,,False,False,False,False,
21,176,0.48288553589956346,0.24744027303754265,0.6723849889174663,1.0,True,,,,,False,False,False,False,
21,177,0.43285316362504794,0.2298507462686567,0.6938724974872507,1.0,True,,,,,False,False,False,False,
21,178,0.4938800286372285,0.2508896797153025,0.6692891315576541,1.0,True,,,,,False,False,False,False,
21,179,0.5347400442120738,0.3374485596707819,0.7299683726378072,1.0,True,,,,,False,False,False,False,
21,180,0.4270499658905778,0.21482602118003025,0.6845596361832846,1.0,True,,,,,False,False,False,False,
21,181,0.4282621827411168,0.21,0.7040574276885895,1.0,True,,,,,False,False,False,False,
21,182,0.4504018350482732,0.23923444976076555,0.727799892430955,1.0,True,,,,,False,False,False,False,
21,183,0.405720512435151,0.1964549483013294,0.6733113320114512,1.0,True,,,,,False,False,False,False,
21,184,0.47004241664567764,0.27065026362038663,0.7030631568229828,0.9999999999999998,True,,,,,False,False,False,False,
21,185,0.504058387343602,0.25754884547069273,0.6769166458977861,0.9999999999999998,True,,,,,False,False,False,False,
21,186,0.4469011698705916,0.20458265139116202,0.7009282789484859,1.0000000000000002,True,,,,,False,False,False,False,
21,187,0.4619046046158515,0.24120603015075376,0.6994054323226618,1.0,True,,,,,False,False,False,False,
21,188,0.4826456319845884,0.25146198830409355,0.7209079279313584,1.0,True,,,,,False,False,False,False,
21,189,0.509093990113708,0.2742230347349177,0.7121911150895488,1.0,True,,,,,False,False,False,False,
21,190,0.539471340645767,0.27887788778877887,0.7004420379461164,1.0,True,,,,,False,False,False,False,
21,191,0.4949300515581899,0.3174846625766871,0.7137029255716288,1.0,True,,,,,False,False,False,False,
21,192,0.5258334031372065,0.286231884057971,0.722313933615408,1.0,True,,,,,False,False,False,False,
21,193,0.47588493352753924,0.24311183144246354,0.686516404155903,1.0,True,,,,,False,False,False,False,
21,194,0.4592267335766423,0.24448529411764705,0.7056990938151659,1.0000000000000002,True,,,,,False,False,False,False,
21,195,0.3931287098520976,0.18950437317784258,0.68651493244475,0.9999999999999999,True,,,,,False,False,False,False,
21,196,0.5064523108928081,0.2755474452554745,0.7138500974409361,1.0,True,,,,,False,False,False,False,
21,197,0.3944527833221163,0.19068413391557495,0.6413187684914257,1.0000000000000002,True,,,,,False,False,False,False,
21,198,0.5452513050459842,0.32150313152400833,0.7149602623597735,1.0,True,,,,,False,False,False,False,
21,199,0.5132721100239822,0.2771929824561403,0.7296886440536244,1.0,True,,,,,False,False,False,False,
22,0,0.6357126751893262,0.3333333333333333,0.7256839911553828,1.0,True,,,,,False,False,False,False,
22,1,0.6302469751975003,0.28368794326241137,0.6995993157400197,1.0,True,,,,,False,False,False,False,
