test_event,role,score,rule,n_objects,sigma_hat,mu0_hat,beta_hat,tau_hat,delta_hat,cell_auc,object_auc,gap,term_size_weight,term_within_object,term_erasure,n_eff,n_survive,top10_share,sd_A,rho_wA,concentration_factor,size_term_product,cov_abs_diff
2014,development,L1,f10,47,1.2935766433447378,1.3461782459891898,0.036656736594991995,0.990829957644777,0.007996789287336936,0.7842200436098242,0.7872517586970175,-0.003031715087193243,-0.0021482841524184,-0.0008834309347747,0.0,22.639484362858383,47,0.37696142848555125,0.19473067612650058,-0.010635242089047151,1.0373133633591418,-0.002148284152418581,1.8127860323957634e-16
2014,development,L1,soft,47,1.2935766433447378,1.3461782459891898,0.036656736594991995,0.990829957644777,0.007996789287336936,0.7892013938891076,0.7872517586970175,0.0019496351920901267,0.0035058072280501,-0.00155617203596,0.0,16.641057410290376,47,0.45940325461284487,0.19904522708323905,0.013040174499238852,1.350681218664097,0.0035058072280500117,8.847089727481716e-17
2014,development,hand_acc_neg,f10,47,1.2935766433447378,1.5316298910487163,0.3155617749839881,0.4411064949804029,0.05581072513437302,0.8662356613378296,0.8437010362005711,0.022534625137258457,0.0385763850564226,-0.0160417599191641,0.0,22.639484362858383,47,0.37696142848555125,0.09936624409422987,0.37425936882282573,1.0373133633591418,0.0385763850564223,2.983724378680108e-16
2014,development,hand_acc_neg,soft,47,1.2935766433447378,1.5316298910487163,0.3155617749839881,0.4411064949804029,0.05581072513437302,0.8801712987800407,0.8437010362005711,0.036470262579469614,0.0523510248028681,-0.0158807622233985,0.0,16.641057410290376,47,0.45940325461284487,0.10017763952751411,0.3869024968479641,1.350681218664097,0.05235102480286801,9.020562075079397e-17
2014,development,hand_neg,f10,47,1.2935766433447378,1.7262823215119838,0.10981807081533349,0.5097597656554417,0.018471254081910415,0.8772223114656155,0.8736694989475937,0.003552812518021753,0.0156766182995994,-0.0121238057815775,0.0,22.639484362858383,47,0.37696142848555125,0.08958089524520224,0.16870463436835742,1.0373133633591418,0.015676618299599127,2.740863092043355e-16
2014,development,hand_neg,soft,47,1.2935766433447378,1.7262823215119838,0.10981807081533349,0.5097597656554417,0.018471254081910415,0.8779656037564988,0.8736694989475937,0.004296104808905077,0.0188709547994038,-0.0145748499904989,0.0,16.641057410290376,47,0.45940325461284487,0.0884600031487333,0.15794070159998155,1.350681218664097,0.01887095479940369,1.0755285551056204e-16
2014,development,impervious,f10,47,1.2935766433447378,0.980985768540071,-0.38092321467626233,0.9447802709938862,-0.10292049222139144,0.6077199292709204,0.708599459805328,-0.10087953053440757,-0.0963178738701061,-0.0045616566643013,0.0,22.639484362858383,47,0.37696142848555125,0.21740079764737413,-0.4271061071167098,1.0373133633591418,-0.09631787387010637,2.7755575615628914e-16
2014,development,impervious,soft,47,1.2935766433447378,0.980985768540071,-0.38092321467626233,0.9447802709938862,-0.10292049222139144,0.5678452584196486,0.708599459805328,-0.1407542013856794,-0.1386171588170035,-0.002137042568676,0.0,16.641057410290376,47,0.45940325461284487,0.21345992802944516,-0.4807815279811338,1.350681218664097,-0.13861715881700337,1.3877787807814457e-16
2014,development,logit_F1_wf,f10,47,1.2935766433447378,1.3896282060399219,0.31311199441467685,0.6851382477496815,0.061551402616219164,0.8354526290701026,0.8075651369732932,0.027887492096809408,0.0478755658562022,-0.0199880737593927,0.0,22.639484362858383,47,0.37696142848555125,0.1393232919163246,0.3312685600227235,1.0373133633591418,0.04787556585620239,1.8735013540549517e-16
2014,development,logit_F1_wf,soft,47,1.2935766433447378,1.3896282060399219,0.31311199441467685,0.6851382477496815,0.061551402616219164,0.8661005747624896,0.8075651369732932,0.05853543778919634,0.0726855056581897,-0.0141500678689934,0.0,16.641057410290376,47,0.45940325461284487,0.13366927340612875,0.4025903564916911,1.350681218664097,0.07268550565818989,1.942890293094024e-16
2014,development,relelev_neg,f10,47,1.2935766433447378,0.7506038235196504,-0.04140959106835363,0.825616659619151,-0.011831807077161693,0.6486230616737605,0.6744521859835443,-0.02582912430978379,-0.0256015213138222,-0.0002276029959614,0.0,22.639484362858383,47,0.37696142848555125,0.19009123794159027,-0.12983557370266754,1.0373133633591418,-0.0256015213138223,1.0061396160665481e-16
2014,development,relelev_neg,soft,47,1.2935766433447378,0.7506038235196504,-0.04140959106835363,0.825616659619151,-0.011831807077161693,0.641410430642556,0.6744521859835443,-0.0330417553409883,-0.0358780577008086,0.0028363023598203,0.0,16.641057410290376,47,0.45940325461284487,0.18821285916563704,-0.14113241426652653,1.350681218664097,-0.03587805770080863,3.469446951953614e-17
2014,development,rf_F1_wf,f10,47,1.2935766433447378,1.524245664104998,0.3382639305639133,0.6604795171095856,0.060288989599247556,0.8522077070862744,0.8293385571693931,0.02286914991688127,0.0425217384279933,-0.0196525885111117,0.0,22.639484362858383,47,0.37696142848555125,0.11496700246022981,0.35655606704601256,1.0373133633591418,0.04252173842799291,3.885780586188048e-16
2014,development,rf_F1_wf,soft,47,1.2935766433447378,1.524245664104998,0.3382639305639133,0.6604795171095856,0.060288989599247556,0.880005685332015,0.8293385571693931,0.050667128162621866,0.0645292993029482,-0.0138621711403266,0.0,16.641057410290376,47,0.45940325461284487,0.11545876988192134,0.4137873048021552,1.350681218664097,0.06452929930294844,2.3592239273284576e-16
