block,dist,median,shape,beta,n_obj,n_events,counts,upsilon,mu0,tau,delta_star,object_auc_limit,top10_share_theory,neff_ratio_theory,scenario_no,rule,n_replicates,n_evaluable,gap_median,gap_median_lo,gap_median_hi,gap_mean,gap_sd,p10,p_pos10,p_neg10,class,cell_auc_median,object_auc_median,capture_median,object_capture_median,term_size_weight_median,term_within_object_median,term_erasure_median,n_eff_median,n_survive_median,n_K_median,top10_share_median,max_event_share_median,sd_A_median,rho_wA_median,concentration_factor_median,n_pos_cells_median,n_polygons_median,erased_frac_median,erasure_median_lo,erasure_median_hi,grid_pass_rate,object_pass_rate,unit_flip_rate,auc_unit_flip_rate,rule_flip_rate,B_n,B_max_event_share_median,B_v1_auc_median,B_v2_auc_median,B_v1_minus_v2_auc_median,B_p_abs_v1_v2_ge_01,B_v1_pass_rate,B_v2_pass_rate,B_v1_v2_flip_rate,B_n_events_used_median
C1,lognormal,20000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,92,f01,200,200,0.09275878754843958,0.0888890854550588,0.09664690921696717,0.09421350469548706,0.018545368321938913,0.37,0.37,0.0,가끔,0.8266942628135758,0.7326096417899481,0.6769575995527348,0.5106138764660175,0.09321157795175578,-0.00167996846203039,0.0,60.7557830636578,200.0,200.0,0.43636025530351147,1.0,0.26353041140254874,0.2305330002076311,1.5129170012300284,2142.0,200.0,0.0,0.0,0.0,1.0,0.67,0.33,0.05,0.0,,,,,,,,,,
C1,lognormal,20000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,92,f10,200,200,0.10116315391205588,0.09658508396231158,0.10584161481689502,0.10289110738472292,0.02068652027469595,0.515,0.515,0.0,벌어짐,0.8343224334502649,0.7326096417899481,0.695513169755624,0.5106138764660175,0.09531870024478833,-0.003638888879270774,0.008834189791072589,51.1091997563047,194.0,200.0,0.476706469240905,1.0,0.25919818891684687,0.2130391347970052,1.6676665887385296,1785.0,200.0,0.030000000000000027,0.008330210184022802,0.00994406344022336,1.0,0.67,0.33,0.05,0.0,,,,,,,,,,
C1,lognormal,20000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,92,f25,200,200,0.10971836890854414,0.1057453481956524,0.11506216422329274,0.11222925692114206,0.022600041282675756,0.71,0.71,0.0,벌어짐,0.8460778117378632,0.7326096417899481,0.7160700023295284,0.5106138764660175,0.0925918454840054,-0.005869258385611642,0.02522315984079815,42.010831337752414,175.0,200.0,0.5267268295852581,1.0,0.25029709853912674,0.19426951524510117,1.8040420263859578,1468.0,200.0,0.125,0.02367962190661166,0.027244545309975,1.0,0.67,0.33,0.05,0.0,,,,,,,,,,
C1,lognormal,20000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,92,f50,200,200,0.12318326570320465,0.11785286924610905,0.12907867164665576,0.12465543499134454,0.025241782783435057,0.85,0.85,0.0,벌어짐,0.8576383470605142,0.7326096417899481,0.7427528405408909,0.5106138764660175,0.08098607186154977,-0.007906542931221672,0.05113352170442187,31.427436411440702,144.0,200.0,0.5998099554494123,1.0,0.23654512445680187,0.17592042764658455,1.898119502456237,1128.5,200.0,0.28,0.04835349628050378,0.05338933601191431,1.0,0.67,0.33,0.05,0.0,,,,,,,,,,
C1,lognormal,20000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,92,rep_point,200,200,-0.019047030031301926,-0.019896818483292056,-0.018000875906071245,-0.019309681627716003,0.004985097109082876,0.0,0.0,0.0,없음,0.7122065297746394,0.7326096417899481,0.51,0.5106138764660175,0.00023247577260865349,-0.019251886950688135,0.0,195.88176493001689,200.0,200.0,0.11740999065749633,1.0,0.27373443768339223,0.006235452293028712,0.14499683947162384,200.0,200.0,0.0,0.0,0.0,0.58,0.67,0.12,0.205,0.42,,,,,,,,,,
C1,lognormal,20000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,92,soft,200,200,0.11615534223585672,0.11114729579413385,0.12260713976735982,0.11774072995927753,0.024291833870013314,0.805,0.805,0.0,벌어짐,0.8503327309019744,0.7326096417899481,0.7305060461272344,0.5106138764660175,0.12394183512395984,-0.008261758619081239,0.0,34.789706557547774,200.0,200.0,0.5700686358282563,1.0,0.2655271790652225,0.20885811603883656,2.1791824109085027,2284.5,200.0,0.0,0.0,0.0,1.0,0.67,0.33,0.05,0.0,,,,,,,,,,
C1,lognormal,50000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,93,any,200,200,-0.12089291252605944,-0.12617085333227296,-0.11593995188750983,-0.1220560522364254,0.026047828167248446,0.82,0.0,0.82,벌어짐,0.5949916416135488,0.7135279913923324,0.33566324281100485,0.5011953891419201,-0.12224401350961922,0.0014869337129325144,0.0,56.49314404539068,200.0,200.0,0.4629074030181071,1.0,0.24754711930299148,-0.30358522638924557,1.5938182332168145,4319.0,200.0,0.0,0.0,0.0,0.0,0.5,0.5,0.755,0.0,,,,,,,,,,
C1,lognormal,50000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,93,center,200,200,-0.15722272462921028,-0.16468769681012374,-0.15274065894614253,-0.16001851004910705,0.03196295430378384,0.975,0.0,0.975,벌어짐,0.5570938908277525,0.7135279913923324,0.29483951437799605,0.5011953891419201,-0.1394957214881657,-0.006253067756737285,-0.01176793094413131,37.87787123603363,186.5,200.0,0.5653403558183263,1.0,0.2577623213814283,-0.26976214119732495,1.9868636287632353,2832.0,200.0,0.06749999999999995,-0.01281462876753281,-0.0105662229408241,0.0,0.5,0.5,0.755,0.0,,,,,,,,,,
C1,lognormal,50000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,93,f01,200,200,-0.12322071713548283,-0.12958058569379194,-0.11996126800413454,-0.12579422311261287,0.026444415910750384,0.835,0.0,0.835,벌어짐,0.591400618793743,0.7135279913923324,0.33203487509077423,0.5011953891419201,-0.12445348705258685,0.0004428387274783563,0.0,54.79501797508448,200.0,200.0,0.472497718787519,1.0,0.24862899361912663,-0.2994380720155023,1.627873928108242,4130.0,200.0,0.0,0.0,0.0,0.0,0.5,0.5,0.755,0.0,,,,,,,,,,
C1,lognormal,50000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,93,f10,200,200,-0.13408563183492345,-0.14059851275952684,-0.13036111103887837,-0.13689201965292697,0.02798436485020563,0.9,0.0,0.9,벌어짐,0.580674745476184,0.7135279913923324,0.3205915370550151,0.5011953891419201,-0.12998016638211302,-0.0021959088952385186,-0.0014134562426525443,49.10521093045277,199.0,200.0,0.5011655723568083,1.0,0.2515167556782074,-0.2921359327335595,1.7437550838980562,3675.5,200.0,0.0050000000000000044,-0.001489659165099022,-0.0013594275829429403,0.0,0.5,0.5,0.755,0.0,,,,,,,,,,
C1,lognormal,50000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,93,f25,200,200,-0.14566677894717206,-0.15234477185475315,-0.14195945727255255,-0.14846435059502194,0.029742495080892797,0.96,0.0,0.96,벌어짐,0.5680470413270077,0.7135279913923324,0.30668467561292656,0.5011953891419201,-0.13279149130734924,-0.00445865423411268,-0.007538299897246303,43.59319615178384,192.0,200.0,0.5300077531981242,1.0,0.25465925052667066,-0.27930581727938225,1.8443432459968563,3269.0,200.0,0.040000000000000036,-0.008368027050813076,-0.0068015881348747476,0.0,0.5,0.5,0.755,0.0,,,,,,,,,,
C1,lognormal,50000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,93,f50,200,200,-0.16144990987679653,-0.16938171352784326,-0.1566226799725784,-0.1641117154309736,0.03236608817496397,0.98,0.0,0.98,벌어짐,0.5532058524006478,0.7135279913923324,0.2894906133562625,0.5011953891419201,-0.13245827389176879,-0.007223400400020841,-0.022303135159021104,36.71365184047135,177.0,200.0,0.575693276944969,1.0,0.2596329275257939,-0.25851271224746064,1.9611745268031406,2769.5,200.0,0.11499999999999999,-0.0230207483075191,-0.020791102947381734,0.0,0.5,0.5,0.755,0.0,,,,,,,,,,
C1,lognormal,50000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,93,rep_point,200,200,-0.005933136306838338,-0.006994430070846769,-0.00477142832734212,-0.006085318441447869,0.005802523301369456,0.0,0.0,0.0,없음,0.7072574120603015,0.7135279913923324,0.5050252525252525,0.5011953891419201,-0.0010642066167509956,-0.005216400431248214,0.0,191.57392036424864,200.0,200.0,0.13405029309769068,1.0,0.277727631293211,-0.019056614071024915,0.20972179403237468,200.0,200.0,0.0,0.0,0.0,0.545,0.5,0.125,0.125,0.545,,,,,,,,,,
C1,lognormal,50000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,93,soft,200,200,-0.15630354036238092,-0.16518361854821306,-0.1525066663764546,-0.15995272727599466,0.031985037340981924,0.97,0.0,0.97,벌어짐,0.5574199082705908,0.7135279913923324,0.2949067745905627,0.5011953891419201,-0.15022692647075742,-0.005901430053611767,0.0,38.00597925729007,200.0,200.0,0.5643964828996978,1.0,0.2547797681401753,-0.28434556618208834,2.064541654926704,4319.0,200.0,0.0,0.0,0.0,0.0,0.5,0.5,0.755,0.0,,,,,,,,,,
C1,lognormal,50000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,94,any,200,200,0.001457593379561195,-0.0022050668302779908,0.0038443458115100526,0.0001686976763915793,0.02029583889115689,0.0,0.0,0.0,없음,0.7359911353142357,0.7375141351965271,0.4902775962812926,0.4933102641641456,0.0014552778920159382,-0.0001952905197707966,0.0,52.55016457435249,200.0,200.0,0.4738125071361825,1.0,0.22992911073687688,0.004086256332913713,1.675079073892288,4361.5,200.0,0.0,0.0,0.0,0.395,0.435,0.31,0.085,0.02,,,,,,,,,,
C1,lognormal,50000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,94,center,200,200,-0.0071863886564300095,-0.012048585096414488,-0.0044071539221354206,-0.009012477454603072,0.026433878190190083,0.0,0.0,0.0,없음,0.7263793256290343,0.7375141351965271,0.48984680877385955,0.4933102641641456,0.00208084140853676,-0.009706694311314323,-0.00015953204609481242,34.51556773156,186.0,200.0,0.5763069211863797,1.0,0.23819660025491984,0.003869262753519037,2.0951399262018033,2847.0,200.0,0.06999999999999995,-0.0008303708286213629,0.000641298338260321,0.435,0.435,0.34,0.185,0.04,,,,,,,,,,
C1,lognormal,50000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,94,f01,200,200,0.0003565265213926194,-0.0033981838703170952,0.002708286178264241,-0.0010205640949334605,0.020780431074042774,0.0,0.0,0.0,없음,0.7344731654655074,0.7375141351965271,0.4912563007619526,0.4933102641641456,0.0021000891383789466,-0.0014054245438982482,0.0,50.47231889573622,200.0,200.0,0.48340902460408874,1.0,0.23138238851891996,0.005089792178915942,1.721224176144036,4173.5,200.0,0.0,0.0,0.0,0.39,0.435,0.315,0.085,0.025,,,,,,,,,,
C1,lognormal,50000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,94,f10,200,200,-0.002570855602953781,-0.006399161247817586,-0.00010351705201805395,-0.004028663681075129,0.0223341423028375,0.0,0.0,0.0,없음,0.7314167543309562,0.7375141351965271,0.48993002468821656,0.4933102641641456,0.0008532227946463355,-0.004213759180799248,0.0,44.85033396468407,199.0,200.0,0.5122117003675061,1.0,0.23444559868633563,0.0017806884644200034,1.8525733790999972,3723.5,200.0,0.0050000000000000044,0.0,0.0,0.395,0.435,0.32,0.11,0.0,,,,,,,,,,
C1,lognormal,50000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,94,f25,200,200,-0.005364453755732745,-0.008403811142977724,-0.0024942510338293866,-0.00654913091958702,0.024337952366980265,0.0,0.0,0.0,없음,0.7295405899520486,0.7375141351965271,0.48961742348506865,0.4933102641641456,0.0011781989719626962,-0.0069165787613270635,-0.0007239265231691605,39.51998081154095,192.0,200.0,0.5418900401142315,1.0,0.23577059267973766,0.003123324835327404,1.9640799706942862,3292.5,200.0,0.040000000000000036,-0.001261378628838683,9.184114012406042e-05,0.395,0.435,0.32,0.145,0.01,,,,,,,,,,
C1,lognormal,50000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,94,f50,200,200,-0.00757458092283636,-0.012359244184880658,-0.0050312296349178665,-0.009372723107613551,0.027101983494277674,0.0,0.0,0.0,없음,0.727337233865349,0.7375141351965271,0.4904221449155236,0.4933102641641456,0.0009525300140969528,-0.010014153556175964,-0.00041330121039490075,33.36701191224352,177.0,200.0,0.5869618507584944,1.0,0.23739941711458254,0.002522572214097647,2.068100205927683,2789.0,200.0,0.11499999999999999,-0.0011334206882381848,0.0011801313586119466,0.425,0.435,0.35,0.195,0.05,,,,,,,,,,
C1,lognormal,50000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,94,rep_point,200,200,-0.024116646908202533,-0.0250281973747426,-0.02289808573654173,-0.024925231544286514,0.006791795882806411,0.0,0.0,0.0,없음,0.7125252261168105,0.7375141351965271,0.495,0.4933102641641456,-0.0002813233437762852,-0.02393183807567628,0.0,191.92261473503896,200.0,200.0,0.13281835745844298,1.0,0.2609144029663389,-0.0053004051745222484,0.20514893109988577,200.0,200.0,0.0,0.0,0.0,0.43,0.435,0.145,0.195,0.365,,,,,,,,,,
C1,lognormal,50000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,94,soft,200,200,-0.007477294358729236,-0.012314017602863991,-0.00437694323953175,-0.009109237079376171,0.026452580456439948,0.0,0.0,0.0,없음,0.7270363855882602,0.7375141351965271,0.4907716150191751,0.4933102641641456,0.0022211301889940582,-0.009646440713874938,0.0,34.56297149282133,200.0,200.0,0.5766848002056781,1.0,0.2377698172432644,0.0047456134126994415,2.187843207906659,4361.5,200.0,0.0,0.0,0.0,0.42,0.435,0.345,0.185,0.025,,,,,,,,,,
C1,lognormal,50000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,95,any,200,200,0.09829203638991052,0.09484967160705626,0.10084563188249729,0.09822258252646854,0.01635605887927222,0.44,0.44,0.0,가끔,0.8327946761142375,0.7349244516430388,0.6495060045013225,0.4773441029380069,0.0990327269355209,-0.0011045080633005355,0.0,55.51708150302065,200.0,200.0,0.4633508348149969,1.0,0.2517950592475142,0.2348289153683306,1.6132289510721538,4344.0,200.0,0.0,0.0,0.0,1.0,0.215,0.785,0.05,0.0,,,,,,,,,,
C1,lognormal,50000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,95,center,200,200,0.11013618497485345,0.10653368346282444,0.11340327767475356,0.10998620502422377,0.019951132668600536,0.675,0.675,0.0,벌어짐,0.8434686795671922,0.7349244516430388,0.6913932381222101,0.4773441029380069,0.1058749092876512,-0.011849081921689486,0.014904697978375736,37.39536229470336,187.0,200.0,0.5612795323356194,1.0,0.2496162582298292,0.20250966744079857,1.988704809563182,2843.5,200.0,0.06499999999999995,0.01410479088180605,0.015759637167258256,1.0,0.215,0.785,0.05,0.0,,,,,,,,,,
C1,lognormal,50000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,95,f01,200,200,0.0986070015344993,0.09520160788011811,0.10180884648067767,0.09903334304230023,0.016593283761526006,0.48,0.48,0.0,가끔,0.833719522950026,0.7349244516430388,0.6538076407887232,0.4773441029380069,0.10140907739733929,-0.0026432255870804666,0.0,53.536692970602274,200.0,200.0,0.47243927053149365,1.0,0.25251498066184597,0.23400734555094874,1.6540340111446825,4150.0,200.0,0.0,0.0,0.0,1.0,0.215,0.785,0.05,0.0,,,,,,,,,,
C1,lognormal,50000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,95,f10,200,200,0.10260445169169702,0.09942288243920061,0.10562107190441394,0.10258984499008171,0.01758851039630639,0.565,0.565,0.0,벌어짐,0.8370215653361276,0.7349244516430388,0.6648135279223216,0.4773441029380069,0.10614833841723142,-0.0057763335551082595,0.002423814748914954,47.92394130235982,199.0,200.0,0.5006412131892858,1.0,0.2527215311063596,0.2259795789041348,1.7715208992927898,3707.0,200.0,0.0050000000000000044,0.0017177749819661248,0.0029757873392068923,1.0,0.215,0.785,0.05,0.0,,,,,,,,,,
C1,lognormal,50000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,95,f25,200,200,0.1070583701578679,0.1031174823485832,0.10991043239578557,0.10685591023594494,0.018705372511463605,0.635,0.635,0.0,벌어짐,0.8404716064441511,0.7349244516430388,0.6785538823655631,0.4773441029380069,0.1045218748628694,-0.008425690090794358,0.010059755111187063,42.57761237589352,192.0,200.0,0.5294539224277185,1.0,0.24941055875060691,0.21148529664413845,1.8733331436612133,3291.0,200.0,0.040000000000000036,0.0089486382954711,0.011121455035805417,1.0,0.215,0.785,0.05,0.0,,,,,,,,,,
C1,lognormal,50000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,95,f50,200,200,0.11304947728378179,0.10938548685742322,0.1159104431409731,0.11274686016546923,0.02041183296126513,0.74,0.74,0.0,벌어짐,0.8457294283374458,0.7349244516430388,0.6966977759314774,0.4773441029380069,0.09644342587732196,-0.011524250609915021,0.025683335493083104,36.04340753605149,176.0,200.0,0.5734042479881121,1.0,0.24139719367394458,0.19383789596670367,1.9804169104263059,2788.0,200.0,0.12,0.0239739445411441,0.027816815483996282,1.0,0.215,0.785,0.05,0.0,,,,,,,,,,
C1,lognormal,50000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,95,rep_point,200,200,-0.039648181227459944,-0.04154658529007438,-0.03856838892228798,-0.04073627627268642,0.008199520292613288,0.0,0.0,0.0,없음,0.6937521425735622,0.7349244516430388,0.47355464189635044,0.4773441029380069,0.0007132511244236639,-0.040572308747809815,0.0,192.19786920646789,200.0,200.0,0.1330544903010416,1.0,0.26961680166978563,0.012983117435795014,0.2014799535117564,200.0,200.0,0.0,0.0,0.0,0.21,0.215,0.085,0.605,0.79,,,,,,,,,,
C1,lognormal,50000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,95,soft,200,200,0.11019048416727345,0.10639661096672548,0.11374122951568233,0.1101804847478758,0.019918322164920656,0.695,0.695,0.0,벌어짐,0.8433458560717326,0.7349244516430388,0.691222757062426,0.4773441029380069,0.12217916762779191,-0.01207420050683844,0.0,37.41045880923146,200.0,200.0,0.5631483906639573,0.9999999999999999,0.25622519354800116,0.2187357533211522,2.0847399833015103,4344.0,200.0,0.0,0.0,0.0,1.0,0.215,0.785,0.05,0.0,,,,,,,,,,
C2,pareto,5000.0,1.0,-0.5,200,1,equal,0.0,0.95,0.5,,0.7260243075020016,,,96,any,200,200,-0.1314455231244106,-0.14096121201323142,-0.11924721448554598,-0.15040704752473164,0.0775198979565321,0.685,0.0,0.685,벌어짐,0.5970911107681226,0.7232433235885178,0.38370937167691527,0.5291946656118638,-0.1313921976887334,0.0005707307952761975,0.0,61.84033421823806,200.0,200.0,0.37736883277184907,1.0,0.27092213647359575,-0.3013198011636056,1.4947028065560457,1005.0,200.0,0.0,0.0,0.0,0.0,0.775,0.775,0.855,0.0,,,,,,,,,,
C2,pareto,5000.0,1.0,-0.5,200,1,equal,0.0,0.95,0.5,,0.7260243075020016,,,96,center,200,200,-0.2680298585330607,-0.28624126008553125,-0.24462312544153947,-0.28865673516550705,0.10984097827005908,1.0,0.0,1.0,벌어짐,0.4592124717013584,0.7232433235885178,0.23655292076344708,0.5291946656118638,-0.21557784016784093,-0.00351027819475197,-0.046698192576622166,15.931659998056633,117.0,200.0,0.6526972406102637,1.0,0.2941819581960764,-0.2822805614788111,2.477471409686283,332.5,200.0,0.41500000000000004,-0.05057373739994475,-0.0430639658898363,0.0,0.775,0.775,0.855,0.0,,,,,,,,,,
C2,pareto,5000.0,1.0,-0.5,200,1,equal,0.0,0.95,0.5,,0.7260243075020016,,,96,f01,200,200,-0.13926825317843522,-0.14950475331939073,-0.12760801317187476,-0.1602972430839724,0.08064608881859175,0.79,0.0,0.79,벌어짐,0.5879898048190491,0.7232433235885178,0.37679385649148067,0.5291946656118638,-0.1396042127327189,3.2319289103521776e-05,0.0,58.556148119128466,200.0,200.0,0.39296019728543496,1.0,0.2718303527517272,-0.2957838897771817,1.5541960309652474,901.5,200.0,0.0,0.0,0.0,0.0,0.775,0.775,0.855,0.0,,,,,,,,,,
C2,pareto,5000.0,1.0,-0.5,200,1,equal,0.0,0.95,0.5,,0.7260243075020016,,,96,f10,200,200,-0.17838325422460577,-0.19273066074962475,-0.16238824065110846,-0.20006655473315388,0.09145614526471127,0.945,0.0,0.945,벌어짐,0.5512899366465707,0.7232433235885178,0.33502025190527795,0.5291946656118638,-0.17778903197796025,-0.0015836158395148292,0.0,40.292399278160474,200.0,200.0,0.4674983320831232,1.0,0.27444188514956314,-0.2894374114676977,1.9909085218938767,651.5,200.0,0.0,0.0,0.0,0.0,0.775,0.775,0.855,0.0,,,,,,,,,,
C2,pareto,5000.0,1.0,-0.5,200,1,equal,0.0,0.95,0.5,,0.7260243075020016,,,96,f25,200,200,-0.24154286740222478,-0.26206958504799527,-0.22465685282446263,-0.2641682342413557,0.10201511497762408,1.0,0.0,1.0,벌어짐,0.48489850817642344,0.7232433235885178,0.25904323630136983,0.5291946656118638,-0.20763432142847316,-0.0030353266022612457,-0.031400667322983356,21.97677321694364,145.0,200.0,0.6003918825247466,1.0,0.2879475724405439,-0.29150146368026814,2.3403084687778173,436.5,200.0,0.275,-0.03312977383243265,-0.029560761666141744,0.0,0.775,0.775,0.855,0.0,,,,,,,,,,
