score,unit,stratum,storm,metric,value,ci_lo,ci_hi,n_units,test_event,role,year,n_polygons,train_events,nested_status,run_id
rf_F1_wf,cell_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cluster_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,AGRI,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,AGRI,ALL,capture_0.2,1.0,,,1,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cluster_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,AGRI,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,AGRI,ALL,capture_0.2,1.0,,,1,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cluster_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,AGRI,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,AGRI,ALL,capture_0.2,1.0,,,1,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,AGRI,ALL,observed-label_auc,0.8680874929893438,0.8680874929893438,0.8680874929893438,1,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,AGRI,ALL,observed-label_auc,0.997195737521032,0.997195737521032,0.997195737521032,1,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,AGRI,ALL,observed-label_auc,1.0,1.0,1.0,1,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,AGRI,ALL,observed-label_auc,0.9995513180033652,0.9995513180033652,0.9995513180033652,1,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,UNIVERSE,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cluster_gate,UNIVERSE,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,UNIVERSE,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,UNIVERSE,ALL,capture_0.2,0.6666666666666666,,,3,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,UNIVERSE,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cluster_gate,UNIVERSE,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,UNIVERSE,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,UNIVERSE,ALL,capture_0.2,0.8231253859799842,,,3,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,UNIVERSE,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cluster_gate,UNIVERSE,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,UNIVERSE,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,UNIVERSE,ALL,capture_0.2,0.9355761088230924,,,3,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,UNIVERSE,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cluster_gate,UNIVERSE,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,UNIVERSE,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,UNIVERSE,ALL,capture_0.2,0.8026121738932979,,,3,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,UNIVERSE,ALL,observed-label_auc,0.8352262965837868,0.5985368382541958,0.973813249869588,3,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,UNIVERSE,ALL,observed-label_auc,0.8761108716952258,0.7892013909173102,0.9708920187793427,3,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,UNIVERSE,ALL,observed-label_auc,0.9061132736101786,0.8474718762472028,0.9757955138236828,3,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,UNIVERSE,ALL,observed-label_auc,0.8760187123969615,0.7726049113171234,0.9765779864371412,3,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,ALL,ALL,observed-label_auc,0.9225589273389702,0.8555,0.9438,1254,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cluster_gate,ALL,ALL,observed-label_auc,0.8306,0.7857,0.8669,52,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,ALL,ALL,capture_0.2,0.8995,,,1254,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,ALL,ALL,capture_0.2,0.5750833635764037,,,183,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,ALL,ALL,observed-label_auc,0.8427513224372053,0.8199,0.8515,1254,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cluster_gate,ALL,ALL,observed-label_auc,0.8187,0.7917,0.8433,52,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,ALL,ALL,capture_0.2,0.7616,,,1254,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,ALL,ALL,capture_0.2,0.6193676839051979,,,183,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,ALL,ALL,observed-label_auc,0.8504986401027569,0.8274,0.859,1254,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cluster_gate,ALL,ALL,observed-label_auc,0.8267,0.7994,0.8512,52,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,ALL,ALL,capture_0.2,0.7193,,,1254,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,ALL,ALL,capture_0.2,0.6244020189089505,,,183,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,ALL,ALL,observed-label_auc,0.8070723680177361,0.7891,0.8452,1254,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cluster_gate,ALL,ALL,observed-label_auc,0.8259,0.797,0.8516,52,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,ALL,ALL,capture_0.2,0.5287,,,1254,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,ALL,ALL,capture_0.2,0.63420277746221,,,183,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,ALL,ALL,observed-label_auc,0.8189433457412396,0.7963193438642692,0.8388699425388694,183,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,ALL,ALL,observed-label_auc,0.8394428837685657,0.823560111133783,0.8555444567899652,183,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,ALL,ALL,observed-label_auc,0.8416081524425344,0.8253818637678504,0.8572860295780811,183,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,ALL,ALL,observed-label_auc,0.8420351763837296,0.8275158972368983,0.8576750295544434,183,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,FLAT,ALL,observed-label_auc,0.7707035169105423,0.5974,0.8231,1216,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cluster_gate,FLAT,ALL,observed-label_auc,0.5704,0.4971,0.6355,47,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,FLAT,ALL,capture_0.2,0.5707,,,1216,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,FLAT,ALL,capture_0.2,0.24870238647542406,,,163,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,FLAT,ALL,observed-label_auc,0.5103883935711828,0.4754,0.5345,1216,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cluster_gate,FLAT,ALL,observed-label_auc,0.5025,0.4437,0.5605,47,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,FLAT,ALL,capture_0.2,0.0321,,,1216,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,FLAT,ALL,capture_0.2,0.2354346170074613,,,163,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,FLAT,ALL,observed-label_auc,0.532510399450371,0.4944,0.5571,1216,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cluster_gate,FLAT,ALL,observed-label_auc,0.5227,0.462,0.5816,47,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,FLAT,ALL,capture_0.2,0.0625,,,1216,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,FLAT,ALL,capture_0.2,0.21926432108329125,,,163,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,FLAT,ALL,observed-label_auc,0.4355637725922228,0.3835,0.5486,1216,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cluster_gate,FLAT,ALL,observed-label_auc,0.543,0.4815,0.5991,47,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,FLAT,ALL,capture_0.2,0.0773,,,1216,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,FLAT,ALL,capture_0.2,0.21892246901491313,,,163,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,FLAT,ALL,observed-label_auc,0.5433367776896189,0.5034232695752509,0.5852199910663389,163,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,FLAT,ALL,observed-label_auc,0.571070251592712,0.5340880779670213,0.6099028710229654,163,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,FLAT,ALL,observed-label_auc,0.5785201879857224,0.5429147718327662,0.6156489278534569,163,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,FLAT,ALL,observed-label_auc,0.5874231132961706,0.5534167171059187,0.6251038452452804,163,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,URBAN,ALL,observed-label_auc,0.6659923014068145,0.5663,0.8357,21,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cluster_gate,URBAN,ALL,observed-label_auc,0.7085,0.5491,0.8514,11,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,URBAN,ALL,capture_0.2,0.4762,,,21,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,URBAN,ALL,capture_0.2,0.323814747723072,,,68,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,URBAN,ALL,observed-label_auc,0.5804660503854219,0.2985,0.6868,21,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cluster_gate,URBAN,ALL,observed-label_auc,0.4631,0.2849,0.6514,11,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,URBAN,ALL,capture_0.2,0.3333,,,21,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,URBAN,ALL,capture_0.2,0.2964446563676351,,,68,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,URBAN,ALL,observed-label_auc,0.5202752591629995,0.3065,0.6349,21,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cluster_gate,URBAN,ALL,observed-label_auc,0.4639,0.2786,0.6527,11,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,URBAN,ALL,capture_0.2,0.2857,,,21,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,URBAN,ALL,capture_0.2,0.27880759030436947,,,68,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,URBAN,ALL,observed-label_auc,0.49482658475836067,0.201,0.6107,21,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cluster_gate,URBAN,ALL,observed-label_auc,0.3848,0.1824,0.6011,11,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,URBAN,ALL,capture_0.2,0.3333,,,21,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,URBAN,ALL,capture_0.2,0.2801623034738897,,,68,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,URBAN,ALL,observed-label_auc,0.5555325075449611,0.48192544233807694,0.6212852841794831,68,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,URBAN,ALL,observed-label_auc,0.5915001872876376,0.5143389171494241,0.6669547348939174,68,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,URBAN,ALL,observed-label_auc,0.5698134696600449,0.4903939538970846,0.6467664580847838,68,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,URBAN,ALL,observed-label_auc,0.5524715542627863,0.47373814069390957,0.6370468115507842,68,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,AGRI,ALL,observed-label_auc,0.7818269684220438,0.6294,0.8265,1112,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cluster_gate,AGRI,ALL,observed-label_auc,0.566,0.4975,0.6265,47,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,AGRI,ALL,capture_0.2,0.5225,,,1112,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,AGRI,ALL,capture_0.2,0.20964971161036697,,,109,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,AGRI,ALL,observed-label_auc,0.6565349265486227,0.6207,0.6774,1112,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cluster_gate,AGRI,ALL,observed-label_auc,0.6298,0.5745,0.68,47,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,AGRI,ALL,capture_0.2,0.2545,,,1112,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,AGRI,ALL,capture_0.2,0.30236554381695085,,,109,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,AGRI,ALL,observed-label_auc,0.6542574437392474,0.6209,0.6743,1112,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cluster_gate,AGRI,ALL,observed-label_auc,0.6341,0.5789,0.6827,47,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,AGRI,ALL,capture_0.2,0.2806,,,1112,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,AGRI,ALL,capture_0.2,0.3122114205693707,,,109,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,AGRI,ALL,observed-label_auc,0.5484451833447951,0.5009,0.6483,1112,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cluster_gate,AGRI,ALL,observed-label_auc,0.6347,0.581,0.6826,47,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,AGRI,ALL,capture_0.2,0.1754,,,1112,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,AGRI,ALL,capture_0.2,0.24189163505710046,,,109,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,AGRI,ALL,observed-label_auc,0.5725185590145807,0.5270166379126437,0.6231732301030755,109,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,AGRI,ALL,observed-label_auc,0.6341120867650545,0.5984808507634706,0.6722598267431436,109,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,AGRI,ALL,observed-label_auc,0.641192159221615,0.6057779537293442,0.6800927462693578,109,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,AGRI,ALL,observed-label_auc,0.6472457086858845,0.6134208564535344,0.6817753329333738,109,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,UNIVERSE,ALL,observed-label_auc,0.7784268009103503,0.7124,0.8363,96,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cluster_gate,UNIVERSE,ALL,observed-label_auc,0.749,0.689,0.8055,61,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,UNIVERSE,ALL,capture_0.2,0.5833,,,96,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,UNIVERSE,ALL,capture_0.2,0.34630692899233895,,,134,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,UNIVERSE,ALL,observed-label_auc,0.566038017844185,0.4938,0.629,96,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cluster_gate,UNIVERSE,ALL,observed-label_auc,0.5447,0.4884,0.5967,61,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,UNIVERSE,ALL,capture_0.2,0.125,,,96,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,UNIVERSE,ALL,capture_0.2,0.2884564073664119,,,134,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,UNIVERSE,ALL,observed-label_auc,0.5820232617586912,0.5147,0.6376,96,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cluster_gate,UNIVERSE,ALL,observed-label_auc,0.5719,0.5132,0.6278,61,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,UNIVERSE,ALL,capture_0.2,0.25,,,96,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,UNIVERSE,ALL,capture_0.2,0.3269557953376991,,,134,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,UNIVERSE,ALL,observed-label_auc,0.4511598926380368,0.376,0.531,96,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cluster_gate,UNIVERSE,ALL,observed-label_auc,0.4712,0.4108,0.5336,61,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,UNIVERSE,ALL,capture_0.2,0.125,,,96,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,UNIVERSE,ALL,capture_0.2,0.2839459997226908,,,134,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,UNIVERSE,ALL,observed-label_auc,0.6468513909917664,0.599886613364878,0.6910603043722989,134,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,UNIVERSE,ALL,observed-label_auc,0.6002198689244468,0.5527504845651943,0.6475055754142879,134,2024-09-20,holdout,2024,183,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
