rule,size_m,score,metric,role_group,median,n_events
rep_point,500,hand_neg,cell_auc,holdout,0.7766233766233767,3
rep_point,500,hand_neg,object_auc,all,0.8197492669777862,10
rep_point,500,hand_neg,object_auc,development,0.8505107888449123,6
rep_point,500,hand_neg,object_auc,holdout,0.8197492669777862,4
rep_point,500,impervious,capture_0.2,all,0.47368421052631576,9
rep_point,500,impervious,capture_0.2,development,0.4368421052631579,6
rep_point,500,impervious,capture_0.2,holdout,1.0,3
rep_point,500,impervious,cell_auc,all,0.7924375253486413,9
rep_point,500,impervious,cell_auc,development,0.78136181040631,6
rep_point,500,impervious,cell_auc,holdout,0.8772727272727273,3
rep_point,500,impervious,object_auc,all,0.8334437255056963,10
rep_point,500,impervious,object_auc,development,0.8055248235910709,6
rep_point,500,impervious,object_auc,holdout,0.8710344571966523,4
rep_point,500,logit_F1_wf,capture_0.2,all,0.6211538461538462,8
rep_point,500,logit_F1_wf,capture_0.2,development,0.6923076923076923,5
rep_point,500,logit_F1_wf,capture_0.2,holdout,0.5470085470085471,3
rep_point,500,logit_F1_wf,cell_auc,all,0.8407615112160567,8
rep_point,500,logit_F1_wf,cell_auc,development,0.8587527136372607,5
rep_point,500,logit_F1_wf,cell_auc,holdout,0.8263282172373081,3
rep_point,500,logit_F1_wf,object_auc,all,0.8573294156056155,9
rep_point,500,logit_F1_wf,object_auc,development,0.8642057837492472,5
rep_point,500,logit_F1_wf,object_auc,holdout,0.8542790307576946,4
rep_point,500,relelev_neg,capture_0.2,all,0.0,9
rep_point,500,relelev_neg,capture_0.2,development,0.0,6
rep_point,500,relelev_neg,capture_0.2,holdout,0.1623931623931624,3
rep_point,500,relelev_neg,cell_auc,all,0.6112220384987365,9
rep_point,500,relelev_neg,cell_auc,development,0.6035627716389904,6
rep_point,500,relelev_neg,cell_auc,holdout,0.6413223140495867,3
rep_point,500,relelev_neg,object_auc,all,0.6208056688577314,10
rep_point,500,relelev_neg,object_auc,development,0.6022427022700099,6
rep_point,500,relelev_neg,object_auc,holdout,0.6391655452254205,4
rep_point,500,rf_F1_wf,capture_0.2,all,0.6333333333333333,8
rep_point,500,rf_F1_wf,capture_0.2,development,0.6666666666666666,5
rep_point,500,rf_F1_wf,capture_0.2,holdout,0.6,3
rep_point,500,rf_F1_wf,cell_auc,all,0.8446518948335515,8
rep_point,500,rf_F1_wf,cell_auc,development,0.8494572725478586,5
rep_point,500,rf_F1_wf,cell_auc,holdout,0.8398465171192443,3
rep_point,500,rf_F1_wf,object_auc,all,0.8725999479972646,9
rep_point,500,rf_F1_wf,object_auc,development,0.8725999479972646,5
rep_point,500,rf_F1_wf,object_auc,holdout,0.8731119861266149,4
rep_point,500,slope_neg,capture_0.2,all,0.5726495726495726,9
rep_point,500,slope_neg,capture_0.2,development,0.729010989010989,6
rep_point,500,slope_neg,capture_0.2,holdout,0.4,3
rep_point,500,slope_neg,cell_auc,all,0.7810507674144038,9
rep_point,500,slope_neg,cell_auc,development,0.8121799126102516,6
rep_point,500,slope_neg,cell_auc,holdout,0.759681227863046,3
rep_point,500,slope_neg,object_auc,all,0.8049597088346878,10
rep_point,500,slope_neg,object_auc,development,0.8191444641206052,6
rep_point,500,slope_neg,object_auc,holdout,0.8049597088346878,4
rep_point,500,twi,capture_0.2,all,0.5555555555555556,9
rep_point,500,twi,capture_0.2,development,0.6461538461538461,6
rep_point,500,twi,capture_0.2,holdout,0.4,3
rep_point,500,twi,cell_auc,all,0.8067282907026496,9
rep_point,500,twi,cell_auc,development,0.8370439673290668,6
rep_point,500,twi,cell_auc,holdout,0.7657024793388431,3
rep_point,500,twi,object_auc,all,0.8222454790757792,10
rep_point,500,twi,object_auc,development,0.8452654662488508,6
rep_point,500,twi,object_auc,holdout,0.8222454790757792,4
rep_point,500,z_sensitivity,capture_0.2,all,0.55,9
rep_point,500,z_sensitivity,capture_0.2,development,0.5381578947368422,6
rep_point,500,z_sensitivity,capture_0.2,holdout,0.6,3
rep_point,500,z_sensitivity,cell_auc,all,0.802579306255559,9
rep_point,500,z_sensitivity,cell_auc,development,0.7834684571538304,6
rep_point,500,z_sensitivity,cell_auc,holdout,0.8206611570247935,3
rep_point,500,z_sensitivity,object_auc,all,0.8389883331342396,10
rep_point,500,z_sensitivity,object_auc,development,0.8130851215206933,6
rep_point,500,z_sensitivity,object_auc,holdout,0.8436450277434807,4
rep_point,1000,L1,capture_0.2,all,0.42857142857142855,7
rep_point,1000,L1,capture_0.2,development,0.42857142857142855,5
rep_point,1000,L1,capture_0.2,holdout,0.5132777777777778,2
rep_point,1000,L1,cell_auc,all,0.7111830276878821,7
rep_point,1000,L1,cell_auc,development,0.7111830276878821,5
rep_point,1000,L1,cell_auc,holdout,0.7482132080597741,2
rep_point,1000,L1,object_auc,all,0.74601210364904,10
rep_point,1000,L1,object_auc,development,0.7496994759172139,6
rep_point,1000,L1,object_auc,holdout,0.7346118027188042,4
rep_point,1000,hand_acc_neg,capture_0.2,all,0.510888888888889,7
rep_point,1000,hand_acc_neg,capture_0.2,development,0.875,5
rep_point,1000,hand_acc_neg,capture_0.2,holdout,0.35544444444444445,2
rep_point,1000,hand_acc_neg,cell_auc,all,0.7634715701617111,7
rep_point,1000,hand_acc_neg,cell_auc,development,0.8104925053533191,5
rep_point,1000,hand_acc_neg,cell_auc,holdout,0.6797080369485182,2
rep_point,1000,hand_acc_neg,object_auc,all,0.8154902724434083,10
rep_point,1000,hand_acc_neg,object_auc,development,0.8288872513328154,6
rep_point,1000,hand_acc_neg,object_auc,holdout,0.798673062814037,4
rep_point,1000,hand_neg,capture_0.2,all,0.5111111111111111,7
rep_point,1000,hand_neg,capture_0.2,development,0.875,5
rep_point,1000,hand_neg,capture_0.2,holdout,0.3555555555555555,2
rep_point,1000,hand_neg,cell_auc,all,0.7692097026604068,7
rep_point,1000,hand_neg,cell_auc,development,0.8135706638115632,5
rep_point,1000,hand_neg,cell_auc,holdout,0.6928225674454649,2
rep_point,1000,hand_neg,object_auc,all,0.8054795194330409,10
rep_point,1000,hand_neg,object_auc,development,0.8062593312424349,6
rep_point,1000,hand_neg,object_auc,holdout,0.8054795194330409,4
rep_point,1000,impervious,capture_0.2,all,0.3333333333333333,7
rep_point,1000,impervious,capture_0.2,development,0.3333333333333333,5
rep_point,1000,impervious,capture_0.2,holdout,0.6444444444444444,2
rep_point,1000,impervious,cell_auc,all,0.7622437971952536,7
rep_point,1000,impervious,cell_auc,development,0.7622437971952536,5
rep_point,1000,impervious,cell_auc,holdout,0.8150580918412964,2
rep_point,1000,impervious,object_auc,all,0.8439728407101255,10
rep_point,1000,impervious,object_auc,development,0.8215865010661821,6
rep_point,1000,impervious,object_auc,holdout,0.8896648726653102,4
rep_point,1000,logit_F1_wf,capture_0.2,all,0.5333333333333333,6
rep_point,1000,logit_F1_wf,capture_0.2,development,0.6083333333333334,4
rep_point,1000,logit_F1_wf,capture_0.2,holdout,0.5333333333333333,2
rep_point,1000,logit_F1_wf,cell_auc,all,0.7845497915354891,6
rep_point,1000,logit_F1_wf,cell_auc,development,0.7691094529489262,4
rep_point,1000,logit_F1_wf,cell_auc,holdout,0.7845497915354891,2
rep_point,1000,logit_F1_wf,object_auc,all,0.8695852251737768,9
rep_point,1000,logit_F1_wf,object_auc,development,0.8854683260582861,5
rep_point,1000,logit_F1_wf,object_auc,holdout,0.8554151806802736,4
rep_point,1000,relelev_neg,capture_0.2,all,0.125,7
rep_point,1000,relelev_neg,capture_0.2,development,0.125,5
rep_point,1000,relelev_neg,capture_0.2,holdout,0.2611111111111111,2
rep_point,1000,relelev_neg,cell_auc,all,0.612838669950739,7
rep_point,1000,relelev_neg,cell_auc,development,0.612838669950739,5
rep_point,1000,relelev_neg,cell_auc,holdout,0.6621300652645069,2
rep_point,1000,relelev_neg,object_auc,all,0.6393743875372178,10
rep_point,1000,relelev_neg,object_auc,development,0.6260987483021905,6
rep_point,1000,relelev_neg,object_auc,holdout,0.6798540913183498,4
rep_point,1000,rf_F1_wf,capture_0.2,all,0.5333333333333333,6
rep_point,1000,rf_F1_wf,capture_0.2,development,0.5564583333333333,4
rep_point,1000,rf_F1_wf,capture_0.2,holdout,0.5222222222222221,2
rep_point,1000,rf_F1_wf,cell_auc,all,0.7921936944008809,6
rep_point,1000,rf_F1_wf,cell_auc,development,0.7932171593752732,4
rep_point,1000,rf_F1_wf,cell_auc,holdout,0.7921936944008809,2
rep_point,1000,rf_F1_wf,object_auc,all,0.8846796074465733,9
rep_point,1000,rf_F1_wf,object_auc,development,0.8990511262400366,5
rep_point,1000,rf_F1_wf,object_auc,holdout,0.8767107505455953,4
rep_point,1000,slope_neg,capture_0.2,all,0.5,7
rep_point,1000,slope_neg,capture_0.2,development,0.8333333333333334,5
rep_point,1000,slope_neg,capture_0.2,holdout,0.45,2
rep_point,1000,slope_neg,cell_auc,all,0.753508085550339,7
rep_point,1000,slope_neg,cell_auc,development,0.827355460385439,5
rep_point,1000,slope_neg,cell_auc,holdout,0.7200838186556391,2
rep_point,1000,slope_neg,object_auc,all,0.8454535035579034,10
rep_point,1000,slope_neg,object_auc,development,0.8477131133940226,6
rep_point,1000,slope_neg,object_auc,holdout,0.8058212935602643,4
rep_point,1000,twi,capture_0.2,all,0.4777777777777778,7
rep_point,1000,twi,capture_0.2,development,0.75,5
rep_point,1000,twi,capture_0.2,holdout,0.3388888888888889,2
rep_point,1000,twi,cell_auc,all,0.7715636411058946,7
rep_point,1000,twi,cell_auc,development,0.8436830835117773,5
rep_point,1000,twi,cell_auc,holdout,0.7433058333597776,2
rep_point,1000,twi,object_auc,all,0.8682463814797345,10
rep_point,1000,twi,object_auc,development,0.8778607344916067,6
rep_point,1000,twi,object_auc,holdout,0.8374329604116375,4
rep_point,1000,z_sensitivity,capture_0.2,all,0.38569444444444445,7
rep_point,1000,z_sensitivity,capture_0.2,development,0.36363636363636365,5
rep_point,1000,z_sensitivity,capture_0.2,holdout,0.5928472222222223,2
rep_point,1000,z_sensitivity,cell_auc,all,0.7623630672926447,7
rep_point,1000,z_sensitivity,cell_auc,development,0.7441239316239315,5
rep_point,1000,z_sensitivity,cell_auc,holdout,0.8103170726004312,2
rep_point,1000,z_sensitivity,object_auc,all,0.8565361917642749,10
rep_point,1000,z_sensitivity,object_auc,development,0.837738518103887,6
rep_point,1000,z_sensitivity,object_auc,holdout,0.8817733533268257,4
soft,100,L1,capture_0.2,all,0.5118521606141082,10
soft,100,L1,capture_0.2,development,0.5118521606141082,6
soft,100,L1,capture_0.2,holdout,0.46750144020480344,4
soft,100,L1,cell_auc,all,0.7913634622421813,10
soft,100,L1,cell_auc,development,0.7913634622421813,6
soft,100,L1,cell_auc,holdout,0.7390955476466453,4
soft,100,L1,object_auc,all,0.7948866693077021,10
soft,100,L1,object_auc,development,0.7952064623921147,6
soft,100,L1,object_auc,holdout,0.7548738052727366,4
soft,100,hand_acc_neg,capture_0.2,all,0.9192673565130498,10
soft,100,hand_acc_neg,capture_0.2,development,0.9500763991662926,6
soft,100,hand_acc_neg,capture_0.2,holdout,0.6922578614678361,4
soft,100,hand_acc_neg,cell_auc,all,0.8835752490941764,10
soft,100,hand_acc_neg,cell_auc,development,0.8946239420780095,6
soft,100,hand_acc_neg,cell_auc,holdout,0.8117074544142866,4
soft,100,hand_acc_neg,object_auc,all,0.8472950558209973,10
soft,100,hand_acc_neg,object_auc,development,0.8638788603051771,6
soft,100,hand_acc_neg,object_auc,holdout,0.8084306184378756,4
soft,100,hand_neg,capture_0.2,all,0.9236919457606458,10
soft,100,hand_neg,capture_0.2,development,0.9425611013462565,6
soft,100,hand_neg,capture_0.2,holdout,0.4807456004937663,4
soft,100,hand_neg,cell_auc,all,0.8656247447292845,10
soft,100,hand_neg,cell_auc,development,0.8731854444422184,6
soft,100,hand_neg,cell_auc,holdout,0.7734916822396178,4
soft,100,hand_neg,object_auc,all,0.8451100700330114,10
soft,100,hand_neg,object_auc,development,0.8706389778916175,6
soft,100,hand_neg,object_auc,holdout,0.7807163413880116,4
soft,100,impervious,capture_0.2,all,0.7657009392554706,10
soft,100,impervious,capture_0.2,development,0.4995409900508517,6
soft,100,impervious,capture_0.2,holdout,0.8542187567917923,4
soft,100,impervious,cell_auc,all,0.8428990604080426,10
soft,100,impervious,cell_auc,development,0.6860212505242347,6
soft,100,impervious,cell_auc,holdout,0.8836048720391805,4
soft,100,impervious,object_auc,all,0.8213015515822231,10
soft,100,impervious,object_auc,development,0.7536208856813315,6
soft,100,impervious,object_auc,holdout,0.8545226494845968,4
soft,100,logit_F1_wf,capture_0.2,all,0.7981732601976866,9
soft,100,logit_F1_wf,capture_0.2,development,0.7981732601976866,5
soft,100,logit_F1_wf,capture_0.2,holdout,0.7812948421263223,4
soft,100,logit_F1_wf,cell_auc,all,0.8463125543723905,9
soft,100,logit_F1_wf,cell_auc,development,0.8463125543723905,5
soft,100,logit_F1_wf,cell_auc,holdout,0.8336962460683941,4
soft,100,logit_F1_wf,object_auc,all,0.8445551422331852,9
soft,100,logit_F1_wf,object_auc,development,0.8445551422331852,5
soft,100,logit_F1_wf,object_auc,holdout,0.8474474505359586,4
soft,100,relelev_neg,capture_0.2,all,0.0007751390771684864,10
soft,100,relelev_neg,capture_0.2,development,0.0007751390771684864,6
soft,100,relelev_neg,capture_0.2,holdout,0.01580954035448007,4
soft,100,relelev_neg,cell_auc,all,0.5364814921201613,10
soft,100,relelev_neg,cell_auc,development,0.5291753391655878,6
soft,100,relelev_neg,cell_auc,holdout,0.5415581745915778,4
soft,100,relelev_neg,object_auc,all,0.5782050487635916,10
soft,100,relelev_neg,object_auc,development,0.5777108419909124,6
soft,100,relelev_neg,object_auc,holdout,0.5867154354161053,4
soft,100,rf_F1_wf,capture_0.2,all,0.7898521852315266,9
soft,100,rf_F1_wf,capture_0.2,development,0.8995164414479352,5
soft,100,rf_F1_wf,capture_0.2,holdout,0.7136490578210309,4
soft,100,rf_F1_wf,cell_auc,all,0.8458138688635615,9
soft,100,rf_F1_wf,cell_auc,development,0.880005685332015,5
soft,100,rf_F1_wf,cell_auc,holdout,0.8451303272098976,4
soft,100,rf_F1_wf,object_auc,all,0.8559792627169518,9
soft,100,rf_F1_wf,object_auc,development,0.8559792627169518,5
soft,100,rf_F1_wf,object_auc,holdout,0.8500220255188482,4
soft,100,slope_neg,capture_0.2,all,0.8568200462682569,10
soft,100,slope_neg,capture_0.2,development,0.8864144322589598,6
soft,100,slope_neg,capture_0.2,holdout,0.596486378104407,4
soft,100,slope_neg,cell_auc,all,0.8929552025312744,10
soft,100,slope_neg,cell_auc,development,0.9028417042158472,6
soft,100,slope_neg,cell_auc,holdout,0.8239026249258431,4
soft,100,slope_neg,object_auc,all,0.8352952031216696,10
soft,100,slope_neg,object_auc,development,0.8673775317541229,6
soft,100,slope_neg,object_auc,holdout,0.7955574450454055,4
soft,100,twi,capture_0.2,all,0.7313479318211229,10
soft,100,twi,capture_0.2,development,0.7802770192900825,6
soft,100,twi,capture_0.2,holdout,0.44096639310614255,4
soft,100,twi,cell_auc,all,0.8476992460639674,10
soft,100,twi,cell_auc,development,0.8672745265130088,6
soft,100,twi,cell_auc,holdout,0.7717304115048288,4
soft,100,twi,object_auc,all,0.8143855230450059,10
soft,100,twi,object_auc,development,0.8181195333295782,6
soft,100,twi,object_auc,holdout,0.8103420516159077,4
soft,100,z_sensitivity,capture_0.2,all,0.6767053408119228,10
soft,100,z_sensitivity,capture_0.2,development,0.7312670583916506,6
soft,100,z_sensitivity,capture_0.2,holdout,0.5563957005343807,4
soft,100,z_sensitivity,cell_auc,all,0.83388424484546,10
soft,100,z_sensitivity,cell_auc,development,0.8605511584027405,6
soft,100,z_sensitivity,cell_auc,holdout,0.814135422849788,4
soft,100,z_sensitivity,object_auc,all,0.8251820623126622,10
soft,100,z_sensitivity,object_auc,development,0.825011142412386,6
soft,100,z_sensitivity,object_auc,holdout,0.8403949680904017,4
soft,200,L1,capture_0.2,all,0.47008161830922995,10
soft,200,L1,capture_0.2,development,0.47008161830922995,6
soft,200,L1,capture_0.2,holdout,0.5248520900268087,4
soft,200,L1,cell_auc,all,0.7929420395215321,10
soft,200,L1,cell_auc,development,0.7929420395215321,6
soft,200,L1,cell_auc,holdout,0.7511730789365624,4
soft,200,L1,object_auc,all,0.7882355910629937,10
soft,200,L1,object_auc,development,0.7939598506720704,6
soft,200,L1,object_auc,holdout,0.7429541414302301,4
soft,200,hand_acc_neg,capture_0.2,all,0.9275557943821655,10
soft,200,hand_acc_neg,capture_0.2,development,0.9724418236364087,6
soft,200,hand_acc_neg,capture_0.2,holdout,0.7578988491003654,4
soft,200,hand_acc_neg,cell_auc,all,0.8956812739136368,10
soft,200,hand_acc_neg,cell_auc,development,0.9117689134296318,6
soft,200,hand_acc_neg,cell_auc,holdout,0.8322287349401231,4
soft,200,hand_acc_neg,object_auc,all,0.8451686548411159,10
soft,200,hand_acc_neg,object_auc,development,0.8685913797421358,6
soft,200,hand_acc_neg,object_auc,holdout,0.8305977268471314,4
soft,200,hand_neg,capture_0.2,all,0.9301157077347649,10
soft,200,hand_neg,capture_0.2,development,0.9605130746702677,6
soft,200,hand_neg,capture_0.2,holdout,0.6020894472283751,4
soft,200,hand_neg,cell_auc,all,0.8862568999236291,10
soft,200,hand_neg,cell_auc,development,0.8897640588316788,6
soft,200,hand_neg,cell_auc,holdout,0.7981377078563244,4
soft,200,hand_neg,object_auc,all,0.8533164889520586,10
soft,200,hand_neg,object_auc,development,0.8743505977351085,6
soft,200,hand_neg,object_auc,holdout,0.8113057138364488,4
soft,200,impervious,capture_0.2,all,0.841479024992253,10
soft,200,impervious,capture_0.2,development,0.5653869869679459,6
soft,200,impervious,capture_0.2,holdout,0.9677196792109284,4
soft,200,impervious,cell_auc,all,0.8638459024674581,10
soft,200,impervious,cell_auc,development,0.7359076047800024,6
soft,200,impervious,cell_auc,holdout,0.9008896185564566,4
soft,200,impervious,object_auc,all,0.8525823334852382,10
soft,200,impervious,object_auc,development,0.7999871720337004,6
soft,200,impervious,object_auc,holdout,0.8840885472769805,4
soft,200,logit_F1_wf,capture_0.2,all,0.7817334330674295,9
soft,200,logit_F1_wf,capture_0.2,development,0.7817334330674295,5
soft,200,logit_F1_wf,capture_0.2,holdout,0.6955404539595731,4
soft,200,logit_F1_wf,cell_auc,all,0.8496880017747019,9
soft,200,logit_F1_wf,cell_auc,development,0.8503390031593401,5
soft,200,logit_F1_wf,cell_auc,holdout,0.8455648207854416,4
soft,200,logit_F1_wf,object_auc,all,0.8387715517241379,9
soft,200,logit_F1_wf,object_auc,development,0.8503159510123148,5
soft,200,logit_F1_wf,object_auc,holdout,0.8367212545039694,4
soft,200,relelev_neg,capture_0.2,all,0.0028862814571832098,10
soft,200,relelev_neg,capture_0.2,development,0.0028862814571832098,6
soft,200,relelev_neg,capture_0.2,holdout,0.023261019926840276,4
soft,200,relelev_neg,cell_auc,all,0.553286100489284,10
soft,200,relelev_neg,cell_auc,development,0.5398092365445555,6
soft,200,relelev_neg,cell_auc,holdout,0.5610390377446245,4
soft,200,relelev_neg,object_auc,all,0.6022918712176677,10
soft,200,relelev_neg,object_auc,development,0.5820275502524085,6
soft,200,relelev_neg,object_auc,holdout,0.6024503704167147,4
soft,200,rf_F1_wf,capture_0.2,all,0.8273679232781955,9
soft,200,rf_F1_wf,capture_0.2,development,0.8439987105142067,5
soft,200,rf_F1_wf,capture_0.2,holdout,0.7760930006837119,4
soft,200,rf_F1_wf,cell_auc,all,0.874475448604943,9
soft,200,rf_F1_wf,cell_auc,development,0.8831815745546027,5
soft,200,rf_F1_wf,cell_auc,holdout,0.856799937404194,4
soft,200,rf_F1_wf,object_auc,all,0.8581107726309745,9
soft,200,rf_F1_wf,object_auc,development,0.8581107726309745,5
soft,200,rf_F1_wf,object_auc,holdout,0.8535681164241022,4
soft,200,slope_neg,capture_0.2,all,0.8595713001320474,10
soft,200,slope_neg,capture_0.2,development,0.878250260495507,6
soft,200,slope_neg,capture_0.2,holdout,0.5521825123238148,4
soft,200,slope_neg,cell_auc,all,0.885625774207933,10
soft,200,slope_neg,cell_auc,development,0.8960063296902134,6
soft,200,slope_neg,cell_auc,holdout,0.82354119564366,4
soft,200,slope_neg,object_auc,all,0.8309368771954202,10
soft,200,slope_neg,object_auc,development,0.8683566062020786,6
soft,200,slope_neg,object_auc,holdout,0.8058410157751102,4
soft,200,twi,capture_0.2,all,0.776376429092539,10
soft,200,twi,capture_0.2,development,0.8142336355310624,6
soft,200,twi,capture_0.2,holdout,0.5023228394170445,4
soft,200,twi,cell_auc,all,0.871409497746366,10
soft,200,twi,cell_auc,development,0.8870797099444707,6
soft,200,twi,cell_auc,holdout,0.786594880515756,4
soft,200,twi,object_auc,all,0.8334313407346566,10
soft,200,twi,object_auc,development,0.8580818962793137,6
soft,200,twi,object_auc,holdout,0.8024780996134641,4
soft,200,z_sensitivity,capture_0.2,all,0.7523177391074992,10
soft,200,z_sensitivity,capture_0.2,development,0.7561377097370334,6
soft,200,z_sensitivity,capture_0.2,holdout,0.7016654640840216,4
soft,200,z_sensitivity,cell_auc,all,0.8392650608434938,10
soft,200,z_sensitivity,cell_auc,development,0.8658364046281156,6
soft,200,z_sensitivity,cell_auc,holdout,0.8276064538855363,4
soft,200,z_sensitivity,object_auc,all,0.838831592575668,10
soft,200,z_sensitivity,object_auc,development,0.8289934645911844,6
soft,200,z_sensitivity,object_auc,holdout,0.8444379163731963,4
soft,500,L1,capture_0.2,all,0.47547691483839694,10
soft,500,L1,capture_0.2,development,0.47547691483839694,6
soft,500,L1,capture_0.2,holdout,0.4510915668622347,4
soft,500,L1,cell_auc,all,0.7759706045541956,10
soft,500,L1,cell_auc,development,0.7759706045541956,6
soft,500,L1,cell_auc,holdout,0.7158606381908588,4
soft,500,L1,object_auc,all,0.7481233819579232,10
soft,500,L1,object_auc,development,0.7635895226974045,6
soft,500,L1,object_auc,holdout,0.7125993894387825,4
soft,500,hand_acc_neg,capture_0.2,all,0.8805942161428466,10
soft,500,hand_acc_neg,capture_0.2,development,0.9046545815169738,6
soft,500,hand_acc_neg,capture_0.2,holdout,0.7613446863359898,4
soft,500,hand_acc_neg,cell_auc,all,0.8675789122533971,10
soft,500,hand_acc_neg,cell_auc,development,0.8859581297698025,6
soft,500,hand_acc_neg,cell_auc,holdout,0.792185999768188,4
soft,500,hand_acc_neg,object_auc,all,0.8169628444198229,10
soft,500,hand_acc_neg,object_auc,development,0.8387426814973887,6
soft,500,hand_acc_neg,object_auc,holdout,0.8169628444198229,4
soft,500,hand_neg,capture_0.2,all,0.8772034417023209,10
soft,500,hand_neg,capture_0.2,development,0.8772034417023209,6
soft,500,hand_neg,capture_0.2,holdout,0.6275095084709964,4
soft,500,hand_neg,cell_auc,all,0.8653338188600959,10
soft,500,hand_neg,cell_auc,development,0.8731386836411004,6
soft,500,hand_neg,cell_auc,holdout,0.7842361971598567,4
soft,500,hand_neg,object_auc,all,0.8197492669777862,10
soft,500,hand_neg,object_auc,development,0.8505107888449123,6
soft,500,hand_neg,object_auc,holdout,0.8197492669777862,4
soft,500,impervious,capture_0.2,all,0.7848349414151463,10
soft,500,impervious,capture_0.2,development,0.5521975473856275,6
soft,500,impervious,capture_0.2,holdout,0.8832320450999177,4
soft,500,impervious,cell_auc,all,0.8696986668581544,10
soft,500,impervious,cell_auc,development,0.8146260490959941,6
soft,500,impervious,cell_auc,holdout,0.8748556144736435,4
soft,500,impervious,object_auc,all,0.8334437255056963,10
soft,500,impervious,object_auc,development,0.8055248235910709,6
soft,500,impervious,object_auc,holdout,0.8710344571966523,4
soft,500,logit_F1_wf,capture_0.2,all,0.7862724060850742,9
soft,500,logit_F1_wf,capture_0.2,development,0.7862724060850742,5
soft,500,logit_F1_wf,capture_0.2,holdout,0.6523888239235034,4
soft,500,logit_F1_wf,cell_auc,all,0.8470212466790173,9
soft,500,logit_F1_wf,cell_auc,development,0.8564938582316711,5
soft,500,logit_F1_wf,cell_auc,holdout,0.8379973401712137,4
soft,500,logit_F1_wf,object_auc,all,0.8573294156056155,9
soft,500,logit_F1_wf,object_auc,development,0.8642057837492472,5
soft,500,logit_F1_wf,object_auc,holdout,0.8542790307576946,4
soft,500,relelev_neg,capture_0.2,all,0.023324514443552744,10
soft,500,relelev_neg,capture_0.2,development,0.0031400804493650317,6
soft,500,relelev_neg,capture_0.2,holdout,0.054870642146268224,4
soft,500,relelev_neg,cell_auc,all,0.5945457152737876,10
soft,500,relelev_neg,cell_auc,development,0.5945457152737876,6
soft,500,relelev_neg,cell_auc,holdout,0.582799727545112,4
soft,500,relelev_neg,object_auc,all,0.6208056688577314,10
soft,500,relelev_neg,object_auc,development,0.6022427022700099,6
soft,500,relelev_neg,object_auc,holdout,0.6391655452254205,4
soft,500,rf_F1_wf,capture_0.2,all,0.8177707507537845,9
soft,500,rf_F1_wf,capture_0.2,development,0.8177707507537845,5
soft,500,rf_F1_wf,capture_0.2,holdout,0.8164748665487171,4
soft,500,rf_F1_wf,cell_auc,all,0.85201011904569,9
soft,500,rf_F1_wf,cell_auc,development,0.843285630712302,5
soft,500,rf_F1_wf,cell_auc,holdout,0.8524052556049903,4
soft,500,rf_F1_wf,object_auc,all,0.8725999479972646,9
soft,500,rf_F1_wf,object_auc,development,0.8725999479972646,5
soft,500,rf_F1_wf,object_auc,holdout,0.8731119861266149,4
soft,500,slope_neg,capture_0.2,all,0.7830967602583863,10
soft,500,slope_neg,capture_0.2,development,0.7830967602583863,6
soft,500,slope_neg,capture_0.2,holdout,0.7757151469922936,4
soft,500,slope_neg,cell_auc,all,0.8488216297884272,10
soft,500,slope_neg,cell_auc,development,0.8687075207566792,6
soft,500,slope_neg,cell_auc,holdout,0.8027728100855327,4
soft,500,slope_neg,object_auc,all,0.8049597088346878,10
soft,500,slope_neg,object_auc,development,0.8191444641206052,6
soft,500,slope_neg,object_auc,holdout,0.8049597088346878,4
soft,500,twi,capture_0.2,all,0.7501934431843114,10
soft,500,twi,capture_0.2,development,0.8038197253383226,6
soft,500,twi,capture_0.2,holdout,0.5390958966674587,4
soft,500,twi,cell_auc,all,0.8688106668363083,10
soft,500,twi,cell_auc,development,0.8890809790554526,6
soft,500,twi,cell_auc,holdout,0.7990355844194734,4
soft,500,twi,object_auc,all,0.8222454790757792,10
soft,500,twi,object_auc,development,0.8452654662488508,6
soft,500,twi,object_auc,holdout,0.8222454790757792,4
soft,500,z_sensitivity,capture_0.2,all,0.49580350321662264,10
soft,500,z_sensitivity,capture_0.2,development,0.7660122646460525,6
soft,500,z_sensitivity,capture_0.2,holdout,0.4294512329643294,4
soft,500,z_sensitivity,cell_auc,all,0.830934982430343,10
soft,500,z_sensitivity,cell_auc,development,0.8469778340516894,6
soft,500,z_sensitivity,cell_auc,holdout,0.830934982430343,4
soft,500,z_sensitivity,object_auc,all,0.8389883331342396,10
soft,500,z_sensitivity,object_auc,development,0.8130851215206933,6
soft,500,z_sensitivity,object_auc,holdout,0.8436450277434807,4
soft,1000,L1,capture_0.2,all,0.47613542870462905,10
soft,1000,L1,capture_0.2,development,0.47613542870462905,6
soft,1000,L1,capture_0.2,holdout,0.4523054353243378,4
soft,1000,L1,cell_auc,all,0.7618805634812542,10
soft,1000,L1,cell_auc,development,0.7663654471838518,6
soft,1000,L1,cell_auc,holdout,0.7379272093389686,4
soft,1000,L1,object_auc,all,0.74601210364904,10
soft,1000,L1,object_auc,development,0.7496994759172139,6
soft,1000,L1,object_auc,holdout,0.7346118027188042,4
soft,1000,hand_acc_neg,capture_0.2,all,0.8617871024294395,10
soft,1000,hand_acc_neg,capture_0.2,development,0.8700745101166629,6
soft,1000,hand_acc_neg,capture_0.2,holdout,0.7258271814934034,4
soft,1000,hand_acc_neg,cell_auc,all,0.8186673689917332,10
